iso3,year,month,observed
LBN,2016,11,3085.54152101637
LBN,2016,12,3007.01084833895
LBN,2017,1,3799.36034313924
LBN,2017,2,3542.11198657252
LBN,2017,3,3673.5630698731
LBN,2017,4,3026.20182093048
LBN,2017,5,3225.49862464425
LBN,2017,6,2619.12749845127
LBN,2017,7,2935.74086037954
LBN,2017,8,2982.38479316362
LBN,2017,9,2137.14019301582
LBN,2017,10,3133.62421158471
LBN,2017,11,2766.12655934654
LBN,2017,12,2692.62702889891
LBN,2018,1,3420.60505917278
LBN,2018,2,3276.263043489
LBN,2018,3,3689.74277591648
LBN,2018,4,2981.56476146796
LBN,2018,5,3778.45297305547
LBN,2018,6,2846.24412176443
LBN,2018,7,2894.35812699235
LBN,2018,8,2568.08502904048
LBN,2018,9,2556.0565277335
LBN,2018,10,3631.10383204495
LBN,2018,11,3059.75001996334
LBN,2018,12,3031.18232935926
LBN,2019,1,4023.86393819472
LBN,2019,2,3368.88683898593
LBN,2019,3,3638.76166227103
LBN,2019,4,3255.17553703996
LBN,2019,5,3355.24148275242
LBN,2019,6,3014.10757691451
LBN,2019,7,3011.07527552928
LBN,2019,8,2653.26371207263
LBN,2019,9,2660.84446553569
LBN,2019,10,2848.8471514197
LBN,2019,11,2930.71928882079
LBN,2019,12,3065.65670046335
LBN,2020,1,4213.38277477133
LBN,2020,2,3767.63447114313
LBN,2020,3,3368.88683898593
LBN,2020,4,2783.65267163734
LBN,2020,5,3309.75696197403
LBN,2020,6,2768.49116471121
LBN,2020,7,2938.30004228386
LBN,2020,8,3243.04633149906
LBN,2020,9,3362.82223621548
LBN,2020,10,4192.15666507475
LBN,2020,11,4331.64252879514
LBN,2020,12,4766.77777757505
LBN,2021,1,6640.74003364464
LBN,2021,2,6367.83290897431
LBN,2021,3,6934.87326801154
LBN,2021,4,5433.88408232474
LBN,2021,5,3767.63447114313
LBN,2021,6,3085.36665946731
LBN,2021,7,3330.98307167061
LBN,2021,8,3992.02477364985
LBN,2021,9,3822.2158960772
LBN,2021,10,3596.30944287787
LBN,2021,11,4123.92988390717
LBN,2021,12,4925.97360029941
LKA,2018,1,13150
LKA,2018,2,11250
LKA,2018,3,11762
LKA,2018,4,10527
LKA,2018,5,11855
LKA,2018,6,11696
LKA,2018,7,12140
LKA,2018,8,11471
LKA,2018,9,10242
LKA,2018,10,11272
LKA,2018,11,11667
LKA,2018,12,12466
LKA,2019,1,13113
LKA,2019,2,11349
LKA,2019,3,12354
LKA,2019,4,11685
LKA,2019,5,12995
LKA,2019,6,11355
LKA,2019,7,12018
LKA,2019,8,11392
LKA,2019,9,11345
LKA,2019,10,12340
LKA,2019,11,12596
LKA,2019,12,13514
LKA,2020,1,13254
LKA,2020,2,11686
LKA,2020,3,9005
LKA,2020,4,7158
LKA,2020,5,12254
LKA,2020,6,12900
LKA,2020,7,11782
LKA,2020,8,11472
LKA,2020,9,11440
LKA,2020,10,10251
LKA,2020,11,9797
LKA,2020,12,11432
LKA,2021,1,12442
LKA,2021,2,11965
LKA,2021,3,12851
LKA,2021,4,11870
LKA,2021,5,9255
LKA,2021,6,12128
MCO,2015,1,60
MCO,2015,2,70
MCO,2015,3,50
MCO,2015,4,42
MCO,2015,5,38
MCO,2015,6,45
MCO,2015,7,54
MCO,2015,8,38
MCO,2015,9,48
MCO,2015,10,43
MCO,2015,11,66
MCO,2015,12,38
MCO,2016,1,48
MCO,2016,2,37
MCO,2016,3,39
MCO,2016,4,44
MCO,2016,5,40
MCO,2016,6,42
MCO,2016,7,43
MCO,2016,8,38
MCO,2016,9,35
MCO,2016,10,56
MCO,2016,11,39
MCO,2016,12,42
MCO,2017,1,43
MCO,2017,2,47
MCO,2017,3,40
MCO,2017,4,33
MCO,2017,5,43
MCO,2017,6,38
MCO,2017,7,37
MCO,2017,8,36
MCO,2017,9,35
MCO,2017,10,40
MCO,2017,11,56
MCO,2017,12,46
MCO,2018,1,72
MCO,2018,2,37
MCO,2018,3,45
MCO,2018,4,47
MCO,2018,5,38
MCO,2018,6,31
MCO,2018,7,32
MCO,2018,8,45
MCO,2018,9,45
MCO,2018,10,39
MCO,2018,11,50
MCO,2018,12,41
MCO,2019,1,41
MCO,2019,2,39
MCO,2019,3,49
MCO,2019,4,47
MCO,2019,5,41
MCO,2019,6,37
MCO,2019,7,48
MCO,2019,8,37
MCO,2019,9,42
MCO,2019,10,47
MCO,2019,11,50
MCO,2019,12,50
MCO,2020,1,46
MCO,2020,2,36
MCO,2020,3,53
MCO,2020,4,45
MCO,2020,5,38
MCO,2020,6,39
MCO,2020,7,37
MCO,2020,8,43
MCO,2020,9,44
MCO,2020,10,47
MCO,2020,11,42
MCO,2020,12,51
MCO,2021,1,58
MCO,2021,2,70
MCO,2021,3,66
MCO,2021,4,40
MCO,2021,5,58
MCO,2021,6,27
MCO,2021,7,39
MCO,2021,8,45
MCO,2021,9,46
MCO,2021,10,50
MCO,2021,11,36
MCO,2021,12,58
MDA,2015,1,4571.98220739714
MDA,2015,2,3960.18194690068
MDA,2015,3,4193.73698116842
MDA,2015,4,4076.38981760951
MDA,2015,5,3739.1591339839
MDA,2015,6,3444.0822858115
MDA,2015,7,3497.62904976556
MDA,2015,8,3055.583423932
MDA,2015,9,3301.67067955069
MDA,2015,10,3782.45226228719
MDA,2015,11,3863.34205464333
MDA,2015,12,3952.20689695008
MDA,2016,1,4503.65279808049
MDA,2016,2,3944.67268287978
MDA,2016,3,3768.57122382265
MDA,2016,4,3458.40542819299
MDA,2016,5,3582.24451875575
MDA,2016,6,3645.86827170542
MDA,2016,7,3315.25198405622
MDA,2016,8,2983.4995579615
MDA,2016,9,3323.20495317493
MDA,2016,10,3548.16036538985
MDA,2016,11,3712.90043999169
MDA,2016,12,3942.40040598872
MDA,2017,1,4885.73726700174
MDA,2017,2,3709.62518834965
MDA,2017,3,3679.03267763327
MDA,2017,4,3358.37784308747
MDA,2017,5,3504.54206095463
MDA,2017,6,3267.73336689077
MDA,2017,7,2766.92263590405
MDA,2017,8,3113.6377573564
MDA,2017,9,2968.60659544169
MDA,2017,10,3410.49841690057
MDA,2017,11,3591.78736929395
MDA,2017,12,3403.70008118581
MDA,2018,1,4079.29438069507
MDA,2018,2,3483.67011147407
MDA,2018,3,3904.77309198192
MDA,2018,4,3413.86159598881
MDA,2018,5,3420.61725877771
MDA,2018,6,3202.18416193673
MDA,2018,7,2987.12889649021
MDA,2018,8,2865.52696629008
MDA,2018,9,3380.08328204433
MDA,2018,10,3671.70272576501
MDA,2018,11,3840.59429548741
MDA,2018,12,3608.64987306865
MDA,2019,1,4453.54915192477
MDA,2019,2,3655.88190652742
MDA,2019,3,3592.29165060064
MDA,2019,4,3197.36269273958
MDA,2019,5,3824.34030380714
MDA,2019,6,3151.6223332133
MDA,2019,7,3016.63249168451
MDA,2019,8,3024.44182135973
MDA,2019,9,2965.31403953308
MDA,2019,10,3379.20851231967
MDA,2019,11,3390.36469756998
MDA,2019,12,3397.05840872017
MDA,2020,1,3879.00561153367
MDA,2020,2,3456.18619054683
MDA,2020,3,3021.09496578464
MDA,2020,4,2538.03214444611
MDA,2020,5,4320.79054744605
MDA,2020,6,3725.05025507936
MDA,2020,7,3742.90015147986
MDA,2020,8,3019.97934725961
MDA,2020,9,3867.84942628336
MDA,2020,10,4271.70333234468
MDA,2020,11,4167.95080951677
MDA,2020,12,5412.98108345165
MDA,2021,1,4605.27327132902
MDA,2021,2,4117.74797589036
MDA,2021,3,5475.4557208534
MDA,2021,4,4847.3624912608
MDA,2021,5,3768.55937755558
MDA,2021,6,3373.63041969452
MDA,2021,7,3286.61217474208
MDA,2021,8,2787.93069405311
MDA,2021,9,3987.22060846171
MDA,2021,10,5314.8066532489
MDA,2021,11,5257.91010847231
MDA,2021,12,3810.95288150677
MDV,2015,1,107.191720757522
MDV,2015,2,103.77070839292
MDV,2015,3,122.016107670796
MDV,2015,4,129.998469854867
MDV,2015,5,99.2093585734513
MDV,2015,6,100.349696028319
MDV,2015,7,83.2446342053097
MDV,2015,8,103.77070839292
MDV,2015,9,104.911045847788
MDV,2015,10,110.612733122124
MDV,2015,11,111.753070576991
MDV,2015,12,111.753070576991
MDV,2016,1,122
MDV,2016,2,121
MDV,2016,3,129
MDV,2016,4,97
MDV,2016,5,104
MDV,2016,6,98
MDV,2016,7,83
MDV,2016,8,109
MDV,2016,9,94
MDV,2016,10,80
MDV,2016,11,88
MDV,2016,12,101
MDV,2017,1,97
MDV,2017,2,104
MDV,2017,3,134
MDV,2017,4,109
MDV,2017,5,94
MDV,2017,6,103
MDV,2017,7,105
MDV,2017,8,88
MDV,2017,9,90
MDV,2017,10,106
MDV,2017,11,94
MDV,2017,12,117
MDV,2018,1,114
MDV,2018,2,98
MDV,2018,3,117
MDV,2018,4,99
MDV,2018,5,113
MDV,2018,6,89
MDV,2018,7,100
MDV,2018,8,91
MDV,2018,9,93
MDV,2018,10,100
MDV,2018,11,90
MDV,2018,12,112
MDV,2019,1,140.33971635927
MDV,2019,2,99.5136170547551
MDV,2019,3,128.857375929875
MDV,2019,4,110.99595748415
MDV,2019,5,113.547588690682
MDV,2019,6,102.065248261287
MDV,2019,7,125.029929120077
MDV,2019,8,108.444326277618
MDV,2019,9,99.5136170547551
MDV,2019,10,116.099219897214
MDV,2019,11,109.720141880884
MDV,2019,12,73.9973049894333
MDV,2020,1,145.442978772334
MDV,2020,2,122.478297913545
MDV,2020,3,139.063900756004
MDV,2020,4,116.099219897214
MDV,2020,5,139.063900756004
MDV,2020,6,116.099219897214
MDV,2020,7,146.7187943756
MDV,2020,8,164.580212821326
MDV,2020,9,142.891347565802
MDV,2020,10,131.409007136407
MDV,2020,11,140.33971635927
MDV,2020,12,122.478297913545
MKD,2015,1,2479.8820069459
MKD,2015,2,2177.1125647677
MKD,2015,3,2248.97612886447
MKD,2015,4,2015.71406835365
MKD,2015,5,1987.43987920082
MKD,2015,6,1717.65699103426
MKD,2015,7,1897.90494688353
MKD,2015,8,1802.47955849274
MKD,2015,9,1649.32770058159
MKD,2015,10,2029.85116293006
MKD,2015,11,1953.27523397449
MKD,2015,12,2145.30410197077
MKD,2016,1,2302.95809355972
MKD,2016,2,2106.73113629352
MKD,2016,3,2057.37343538607
MKD,2016,4,1974.30803629793
MKD,2016,5,1916.52341084531
MKD,2016,6,1934.58110629925
MKD,2016,7,1890.03879084619
MKD,2016,8,1868.36955630145
MKD,2016,9,1857.53493902909
MKD,2016,10,2154.88499083737
MKD,2016,11,2086.26574811238
MKD,2016,12,2434.17734719171
MKD,2017,1,3280.43566697318
MKD,2017,2,1960.18572864268
MKD,2017,3,2086.21514814967
MKD,2017,4,1825.59120295561
MKD,2017,5,1892.88846579914
MKD,2017,6,1949.17344926828
MKD,2017,7,1955.29138225406
MKD,2017,8,1991.99898016872
MKD,2017,9,1854.95728128733
MKD,2017,10,2044.61320384639
MKD,2017,11,1984.65746058579
MKD,2017,12,2034.82451106915
MKD,2018,1,2216.06277537395
MKD,2018,2,2266.80262140427
MKD,2018,3,2269.33961370578
MKD,2018,4,2028.32534506179
MKD,2018,5,1942.06760681026
MKD,2018,6,1854.54137240797
MKD,2018,7,1956.0210644686
MKD,2018,8,1931.9196376042
MKD,2018,9,1949.67858371481
MKD,2018,10,2129.80503712242
MKD,2018,11,2094.2871449012
MKD,2018,12,2384.77276342475
MKD,2019,1,2291.08542291848
MKD,2019,2,2281.2734939124
MKD,2019,3,2334.01261232006
MKD,2019,4,2016.35141074838
MKD,2019,5,2240.79928676235
MKD,2019,6,1786.99757023138
MKD,2019,7,2053.14614452116
MKD,2019,8,1950.12088995738
MKD,2019,9,1762.4677477162
MKD,2019,10,2141.45350557584
MKD,2019,11,1930.49703194523
MKD,2019,12,2246.93174239114
MKD,2020,1,2175.7952570971
MKD,2020,2,2027.38983088022
MKD,2020,3,2053.14614452116
MKD,2020,4,2150.03894345615
MKD,2020,5,2032.29579538325
MKD,2020,6,2375.71331059587
MKD,2020,7,2334.01261232006
MKD,2020,8,2264.10261815177
MKD,2020,9,2164.75683696527
MKD,2020,10,2835.64748275563
MKD,2020,11,4718.31136079625
MKD,2020,12,4031.47633037101
MKD,2021,1,2635.72942925686
MKD,2021,2,2616.10557124471
MKD,2021,3,3241.61604538198
MKD,2021,4,3867.12651951925
MKD,2021,5,3008.5827314877
MKD,2021,6,2318.06822768518
MKD,2021,7,2313.16226318215
MKD,2021,8,2703.18644117362
MKD,2021,9,3825.42582124344
MKD,2021,10,2714.22486130546
MKD,2021,11,2947.25817519974
MKD,2021,12,3152.08219320155
MNG,2015,1,1708.66481083425
MNG,2015,2,1647.45890716258
MNG,2015,3,1842.55272511604
MNG,2015,4,1660.21013709417
MNG,2015,5,1734.16727069745
MNG,2015,6,1808.12440430072
MNG,2015,7,1680.61210498473
MNG,2015,8,1676.78673600525
MNG,2015,9,1857.85420103396
MNG,2015,10,1718.86579477953
MNG,2015,11,1650.00915314889
MNG,2015,12,1893.55764484243
MNG,2016,1,1756.97213607688
MNG,2016,2,1830.34606734812
MNG,2016,3,1943.74214294914
MNG,2016,4,1882.37485497683
MNG,2016,5,1922.39699930659
MNG,2016,6,1730.2907065237
MNG,2016,7,1788.9898515407
MNG,2016,8,1807.66685222792
MNG,2016,9,1735.62699243434
MNG,2016,10,1674.25970446202
MNG,2016,11,1798.32835188431
MNG,2016,12,1715.61592026945
MNG,2017,1,1901.22371973881
MNG,2017,2,1557.96667380218
MNG,2017,3,2000.69821060207
MNG,2017,4,1689.66529550847
MNG,2017,5,1908.22896557425
MNG,2017,6,1793.34293387301
MNG,2017,7,1791.94188470592
MNG,2017,8,1887.21322806792
MNG,2017,9,1905.42686724007
MNG,2017,10,1930.64575224766
MNG,2017,11,1810.15552387807
MNG,2017,12,1976.88037476157
MNG,2018,1,1943.71227793549
MNG,2018,2,1791.98238275345
MNG,2018,3,1943.71227793549
MNG,2018,4,1798.52246444233
MNG,2018,5,1873.07939569557
MNG,2018,6,1788.05833374012
MNG,2018,7,2005.18904581097
MNG,2018,8,1819.45072584675
MNG,2018,9,1909.70385315331
MNG,2018,10,1911.01186949109
MNG,2018,11,1780.21023571346
MNG,2018,12,2104.59828748197
MNG,2019,1,2137.60232350131
MNG,2019,2,1845.4316308422
MNG,2019,3,1865.81563265562
MNG,2019,4,1944.63377300087
MNG,2019,5,2049.27164897646
MNG,2019,6,1739.43482141238
MNG,2019,7,1916.09617046208
MNG,2019,8,1936.4801722755
MNG,2019,9,1854.9441650218
MNG,2019,10,2095.47538642023
MNG,2019,11,1720.40975305318
MNG,2019,12,2274.85460237838
MNG,2020,1,1856.30309847602
MNG,2020,2,1763.89562358849
MNG,2020,3,1755.74202286312
MNG,2020,4,1780.20282503923
MNG,2020,5,1750.30628904621
MNG,2020,6,1774.76709122232
MNG,2020,7,1905.22470282825
MNG,2020,8,1808.74042757803
MNG,2020,9,1909.30150319093
MNG,2020,10,1939.19803918396
MNG,2020,11,1736.71695450392
MNG,2020,12,1656.53988070445
MNG,2021,1,1564.13240581691
MNG,2021,2,1681.00068288056
MNG,2021,3,1876.68710028945
MNG,2021,4,2016.65724607498
MNG,2021,5,1906.58363628248
MNG,2021,6,2330.57087400174
MNG,2021,7,2471.8999532415
MNG,2021,8,2280.29033619529
MNG,2021,9,2753.19917826678
MNG,2021,10,3128.26481163383
MNG,2021,11,2649.92023574542
MNG,2021,12,2422.97834888928
MUS,2015,1,845
MUS,2015,2,711
MUS,2015,3,773
MUS,2015,4,758
MUS,2015,5,771
MUS,2015,6,795
MUS,2015,7,847
MUS,2015,8,905
MUS,2015,9,829
MUS,2015,10,804
MUS,2015,11,840
MUS,2015,12,869
MUS,2016,1,904
MUS,2016,2,825
MUS,2016,3,903
MUS,2016,4,733
MUS,2016,5,858
MUS,2016,6,775
MUS,2016,7,1006
MUS,2016,8,883
MUS,2016,9,928
MUS,2016,10,855
MUS,2016,11,758
MUS,2016,12,746
MUS,2017,1,837
MUS,2017,2,706
MUS,2017,3,867
MUS,2017,4,789
MUS,2017,5,835
MUS,2017,6,784
MUS,2017,7,1001
MUS,2017,8,945
MUS,2017,9,898
MUS,2017,10,845
MUS,2017,11,782
MUS,2017,12,851
MUS,2018,1,907
MUS,2018,2,846
MUS,2018,3,941
MUS,2018,4,865
MUS,2018,5,868
MUS,2018,6,881
MUS,2018,7,1032
MUS,2018,8,905
MUS,2018,9,906
MUS,2018,10,888
MUS,2018,11,848
MUS,2018,12,900
MUS,2019,1,1019
MUS,2019,2,843
MUS,2019,3,954
MUS,2019,4,873
MUS,2019,5,888
MUS,2019,6,820
MUS,2019,7,1065
MUS,2019,8,1018
MUS,2019,9,972
MUS,2019,10,918
MUS,2019,11,832
MUS,2019,12,972
MUS,2020,1,965
MUS,2020,2,845
MUS,2020,3,929
MUS,2020,4,850
MUS,2020,5,893
MUS,2020,6,910
MUS,2020,7,1006
MUS,2020,8,1002
MUS,2020,9,906
MUS,2020,10,932
MUS,2020,11,899
MUS,2020,12,923
MUS,2021,1,955
MUS,2021,2,853
MUS,2021,3,952
MUS,2021,4,864
MUS,2021,5,888
MUS,2021,6,952
MUS,2021,7,1012
MUS,2021,8,1178
MUS,2021,9,1203
MUS,2021,10,1220
MUS,2021,11,1761
MUS,2021,12,1436
MYS,2015,1,14073
MYS,2015,2,12247
MYS,2015,3,13397
MYS,2015,4,12310
MYS,2015,5,13152
MYS,2015,6,12824
MYS,2015,7,13497
MYS,2015,8,13312
MYS,2015,9,12299
MYS,2015,10,12969
MYS,2015,11,12529
MYS,2015,12,13177
MYS,2016,1,13281
MYS,2016,2,12885
MYS,2016,3,14660
MYS,2016,4,13861
MYS,2016,5,13658
MYS,2016,6,13038
MYS,2016,7,13982
MYS,2016,8,13906
MYS,2016,9,13026
MYS,2016,10,13083
MYS,2016,11,13050
MYS,2016,12,13771
MYS,2017,1,14333
MYS,2017,2,13412
MYS,2017,3,14458
MYS,2017,4,13718
MYS,2017,5,14633
MYS,2017,6,13995
MYS,2017,7,14613
MYS,2017,8,13576
MYS,2017,9,13295
MYS,2017,10,14229
MYS,2017,11,13303
MYS,2017,12,14603
MYS,2018,1,14960
MYS,2018,2,13996
MYS,2018,3,14985
MYS,2018,4,14224
MYS,2018,5,14413
MYS,2018,6,14033
MYS,2018,7,14461
MYS,2018,8,14278
MYS,2018,9,13417
MYS,2018,10,13823
MYS,2018,11,14144
MYS,2018,12,15297
MYS,2019,1,14872
MYS,2019,2,13399
MYS,2019,3,14750
MYS,2019,4,14128
MYS,2019,5,14540
MYS,2019,6,14734
MYS,2019,7,14850
MYS,2019,8,14328
MYS,2019,9,13579
MYS,2019,10,14282
MYS,2019,11,14685
MYS,2019,12,15599
MYS,2020,1,16028
MYS,2020,2,13827
MYS,2020,3,14676
MYS,2020,4,13038
MYS,2020,5,13886
MYS,2020,6,13317
MYS,2020,7,13659
MYS,2020,8,13950
MYS,2020,9,13249
MYS,2020,10,13880
MYS,2020,11,12846
MYS,2020,12,14151
MYS,2021,1,15393
MYS,2021,2,13504
MYS,2021,3,14648
MYS,2021,4,14341
MYS,2021,5,15164
MYS,2021,6,14802
MYS,2021,7,22489
MYS,2021,8,23958
MYS,2021,9,19137
NIC,2015,1,2534.31419775701
NIC,2015,2,2128.32578081903
NIC,2015,3,2338.79216874087
NIC,2015,4,2307.65808768734
NIC,2015,5,2280.26009636024
NIC,2015,6,2383.62524545794
NIC,2015,7,2501.93475346134
NIC,2015,8,2528.0873815463
NIC,2015,9,2312.63954065591
NIC,2015,10,2536.80492424129
NIC,2015,11,2569.18436853696
NIC,2015,12,2894.22417473577
NIC,2016,1,2742.14562245345
NIC,2016,2,2258.54020310894
NIC,2016,3,2560.79359019926
NIC,2016,4,2531.21134380319
NIC,2016,5,2505.48765128486
NIC,2016,6,2452.75408162229
NIC,2016,7,2649.54032938748
NIC,2016,8,2677.83639115764
NIC,2016,9,2559.50740557334
NIC,2016,10,2550.50411319193
NIC,2016,11,2493.91198965161
NIC,2016,12,2549.21792856601
NIC,2017,1,2701.23824772016
NIC,2017,2,2255.27910304938
NIC,2017,3,2412.00188817654
NIC,2017,4,2535.59627969959
NIC,2017,5,2469.33949249136
NIC,2017,6,2525.4029278214
NIC,2017,7,2753.47917609588
NIC,2017,8,2849.04184995391
NIC,2017,9,2730.54413436996
NIC,2017,10,2591.65971502963
NIC,2017,11,2572.54718025802
NIC,2017,12,2566.17633533416
NIC,2018,1,2628.20229359071
NIC,2018,2,2200.17332025519
NIC,2018,3,2596.88310041982
NIC,2018,4,2573.39370554165
NIC,2018,5,2658.21652037949
NIC,2018,6,2604.71289871255
NIC,2018,7,2744.34430159944
NIC,2018,8,2603.40793233042
NIC,2018,9,2611.23773062315
NIC,2018,10,2893.11046916118
NIC,2018,11,2829.16711643727
NIC,2018,12,2762.61383094913
NIC,2019,1,2667.801952088
NIC,2019,2,2314.80388322534
NIC,2019,3,2591.61531852052
NIC,2019,4,2566.21977399803
NIC,2019,5,2694.46727383662
NIC,2019,6,2749.06769455998
NIC,2019,7,2787.16101134373
NIC,2019,8,2713.51393222849
NIC,2019,9,2789.70056579598
NIC,2019,10,2977.62759526243
NIC,2019,11,2680.49972434925
NIC,2019,12,2643.67618479163
NIC,2020,1,2721.13259558524
NIC,2020,2,2463.36781868193
NIC,2020,3,2521.77757108366
NIC,2020,4,2694.46727383662
NIC,2020,5,7129.79912469021
NIC,2020,6,7086.62669900197
NIC,2020,7,4072.17556418193
NIC,2020,8,2989.05559029755
NIC,2020,9,2548.44289283228
NIC,2020,10,2708.43482332399
NIC,2020,11,2829.06365980584
NIC,2020,12,2948.42271906156
OMN,2015,1,1498.00799926461
OMN,2015,2,1125.55245846384
OMN,2015,3,1231.96832726406
OMN,2015,4,1201.27144203323
OMN,2015,5,1250.38645840256
OMN,2015,6,1174.66747483317
OMN,2015,7,1350.66295015661
OMN,2015,8,1332.24481901811
OMN,2015,9,1148.06350763312
OMN,2015,10,1127.59891747923
OMN,2015,11,1199.22498301784
OMN,2015,12,1387.49921243361
OMN,2016,1,1432.22268006116
OMN,2016,2,1305.27160604825
OMN,2016,3,1484.0759356439
OMN,2016,4,1290.9672596806
OMN,2016,5,1294.54334627251
OMN,2016,6,1174.74444544343
OMN,2016,7,1341.03247196738
OMN,2016,8,1274.87487001699
OMN,2016,9,1224.80965773021
OMN,2016,10,1307.05964934421
OMN,2016,11,1269.51074012912
OMN,2016,12,1387.52159766225
OMN,2017,1,1422.73713473761
OMN,2017,2,1365.68040617763
OMN,2017,3,1500.03979923824
OMN,2017,4,1312.30475687959
OMN,2017,5,1334.39123245119
OMN,2017,6,1376.72364396344
OMN,2017,7,1398.81011953504
OMN,2017,8,1165.06158640221
OMN,2017,9,1303.10205872475
OMN,2017,10,1341.75339097506
OMN,2017,11,1339.91285134409
OMN,2017,12,1448.50468957115
OMN,2018,1,1567.17674611649
OMN,2018,2,1265.93453404833
OMN,2018,3,1382.48658038423
OMN,2018,4,1292.83116012585
OMN,2018,5,1231.86547435015
OMN,2018,6,1256.9689920225
OMN,2018,7,1314.34846098786
OMN,2018,8,1382.48658038423
OMN,2018,9,1265.93453404833
OMN,2018,10,1377.10725516873
OMN,2018,11,1282.07250969484
OMN,2018,12,1481.10754266845
OMN,2019,1,1544.18261422795
OMN,2019,2,1283.96979977625
OMN,2019,3,1449.21443377112
OMN,2019,4,1251.68061842093
OMN,2019,5,1285.86916338539
OMN,2019,6,1299.16470864934
OMN,2019,7,1297.26534504021
OMN,2019,8,1426.42207046148
OMN,2019,9,1386.53543466962
OMN,2019,10,1342.85007165948
OMN,2019,11,1342.85007165948
OMN,2019,12,1388.43479827876
OMN,2020,1,1551.78006866449
OMN,2020,2,1321.95707195898
OMN,2020,3,1551.78006866449
OMN,2020,4,1318.15834474071
OMN,2020,5,1439.71761572544
OMN,2020,6,1648.64761273045
OMN,2020,7,1954.44515380142
OMN,2020,8,1912.65915440042
OMN,2020,9,2038.01715260343
OMN,2020,10,2032.31906177602
OMN,2020,11,1696.13170295886
OMN,2020,12,1639.15079468477
OMN,2021,1,1591.66670445636
OMN,2021,2,1407.42843437012
OMN,2021,3,1669.54061243095
OMN,2021,4,2098.79678809579
OMN,2021,5,2328.61978480131
OMN,2021,6,3306.79204350658
OMN,2021,7,3473.93604111059
OMN,2021,8,1948.74706297401
OMN,2021,9,1350.44752609603
OMN,2021,10,1489.10106956299
OMN,2021,11,1458.7112518168
OMN,2021,12,1608.76097693859
PAN,2015,1,1602
PAN,2015,2,1377
PAN,2015,3,1557
PAN,2015,4,1424
PAN,2015,5,1421
PAN,2015,6,1508
PAN,2015,7,1509
PAN,2015,8,1549
PAN,2015,9,1588
PAN,2015,10,1567
PAN,2015,11,1489
PAN,2015,12,1591
PAN,2016,1,1619
PAN,2016,2,1438
PAN,2016,3,1587
PAN,2016,4,1546
PAN,2016,5,1555
PAN,2016,6,1624
PAN,2016,7,1588
PAN,2016,8,1559
PAN,2016,9,1577
PAN,2016,10,1575
PAN,2016,11,1625
PAN,2016,12,1589
PAN,2017,1,1710
PAN,2017,2,1501
PAN,2017,3,1627
PAN,2017,4,1485
PAN,2017,5,1545
PAN,2017,6,1590
PAN,2017,7,1690
PAN,2017,8,1725
PAN,2017,9,1642
PAN,2017,10,1653
PAN,2017,11,1623
PAN,2017,12,1691
PAN,2018,1,1586
PAN,2018,2,1412
PAN,2018,3,1589
PAN,2018,4,1657
PAN,2018,5,1573
PAN,2018,6,1555
PAN,2018,7,1639
PAN,2018,8,1651
PAN,2018,9,1729
PAN,2018,10,1820
PAN,2018,11,1735
PAN,2018,12,1774
PAN,2019,1,1807
PAN,2019,2,1522
PAN,2019,3,1534
PAN,2019,4,1704
PAN,2019,5,1692
PAN,2019,6,1745
PAN,2019,7,2001
PAN,2019,8,1713
PAN,2019,9,1688
PAN,2019,10,1746
PAN,2019,11,1533
PAN,2019,12,1647
PAN,2020,1,2032
PAN,2020,2,1531
PAN,2020,3,1287
PAN,2020,4,69
PAN,2020,5,2483
PAN,2020,6,2284
PAN,2020,7,2742
PAN,2020,8,2668
PAN,2020,9,2401
PAN,2020,10,2131
PAN,2020,11,2108
PAN,2020,12,2140
PAN,2021,1,3147
PAN,2021,2,3028
PAN,2021,3,2437
PAN,2021,4,1872
PAN,2021,5,1795
PAN,2021,6,1953
PAN,2021,7,2068
PAN,2021,8,2142
PAN,2021,9,1998
PAN,2021,10,1821
PHL,2015,1,50381
PHL,2015,2,44540
PHL,2015,3,46452
PHL,2015,4,44421
PHL,2015,5,46953
PHL,2015,6,44172
PHL,2015,7,47618
PHL,2015,8,48511
PHL,2015,9,45777
PHL,2015,10,48404
PHL,2015,11,45610
PHL,2015,12,47766
PHL,2016,1,54992.8074792153
PHL,2016,2,49010.7931221351
PHL,2016,3,51869.0401909228
PHL,2016,4,53004.752726452
PHL,2016,5,54273.2253717336
PHL,2016,6,50049.4457454924
PHL,2016,7,54496.3516066117
PHL,2016,8,57478.4337357566
PHL,2016,9,57709.3693888554
PHL,2016,10,58411.1013975468
PHL,2016,11,53567.0308383446
PHL,2016,12,54639.1523969336
PHL,2017,1,59108.0954034842
PHL,2017,2,52420.4352709599
PHL,2017,3,55196.909123913
PHL,2017,4,54436.9211312658
PHL,2017,5,56373.7780493529
PHL,2017,6,54004.8170183431
PHL,2017,7,57277.8007463077
PHL,2017,8,59902.0427979601
PHL,2017,9,56056.4332943338
PHL,2017,10,58459.3537271721
PHL,2017,11,56472.1432132702
PHL,2017,12,58585.8232236373
PHL,2018,1,62245.7565301426
PHL,2018,2,54018.1299619677
PHL,2018,3,57755.7890560733
PHL,2018,4,56872.1252446873
PHL,2018,5,59303.3948662844
PHL,2018,6,55351.9846610463
PHL,2018,7,59019.1894782981
PHL,2018,8,61348.9571756144
PHL,2018,9,59043.0722840113
