source,coverage,iso3,year,month,age,age_cat,sex,deaths
STMF,National,NLD,2019,3,999,total,Female,6419
STMF,National,NLD,2019,4,999,total,Female,7550
STMF,National,NLD,2019,5,999,total,Female,5840
STMF,National,NLD,2019,6,999,total,Female,5433
STMF,National,NLD,2019,7,999,total,Female,7103
STMF,National,NLD,2019,8,999,total,Female,5374
STMF,National,NLD,2019,9,999,total,Female,6824
STMF,National,NLD,2019,10,999,total,Female,5680
STMF,National,NLD,2019,11,999,total,Female,6083
STMF,National,NLD,2019,12,999,total,Female,7882
STMF,National,NLD,2019,999,999,total,Female,77257
STMF,National,NLD,2020,1,999,total,Female,6489
STMF,National,NLD,2020,2,999,total,Female,6355
STMF,National,NLD,2020,3,999,total,Female,8638
STMF,National,NLD,2020,4,999,total,Female,9026
STMF,National,NLD,2020,5,999,total,Female,5974
STMF,National,NLD,2020,6,999,total,Female,6780
STMF,National,NLD,2020,7,999,total,Female,5406
STMF,National,NLD,2020,8,999,total,Female,7176
STMF,National,NLD,2020,9,999,total,Female,5551
STMF,National,NLD,2020,10,999,total,Female,6194
STMF,National,NLD,2020,11,999,total,Female,8634
STMF,National,NLD,2020,12,999,total,Female,9417
STMF,National,NLD,2020,999,999,total,Female,85640
STMF,National,NLD,2021,1,999,total,Female,7764
STMF,National,NLD,2021,2,999,total,Female,6966
STMF,National,NLD,2021,3,999,total,Female,7690
STMF,National,NLD,2021,4,999,total,Female,6172
STMF,National,NLD,2021,5,999,total,Female,7355
STMF,National,NLD,2021,6,999,total,Female,5619
STMF,National,NLD,2021,7,999,total,Female,5741
STMF,National,NLD,2021,8,999,total,Female,7316
STMF,National,NLD,2021,9,999,total,Female,6035
STMF,National,NLD,2021,10,999,total,Female,6419
STMF,National,NLD,2021,11,999,total,Female,9823
STMF,National,NLD,2021,12,999,total,Female,7904
STMF,National,NLD,2021,999,999,total,Female,84804
STMF,National,NLD,2022,1,999,total,Female,8058
STMF,National,NLD,2022,2,999,total,Female,6551
STMF,National,NLD,2022,3,999,total,Female,1738.21614475947
STMF,National,NLD,2022,999,999,total,Female,16347.2161447595
STMF,National,NLD,2011,1,999,total,Male,6596
STMF,National,NLD,2011,2,999,total,Male,5234
STMF,National,NLD,2011,3,999,total,Male,5244
STMF,National,NLD,2011,4,999,total,Male,5074
STMF,National,NLD,2011,5,999,total,Male,6093
STMF,National,NLD,2011,6,999,total,Male,4768
STMF,National,NLD,2011,7,999,total,Male,4832
STMF,National,NLD,2011,8,999,total,Male,5877
STMF,National,NLD,2011,9,999,total,Male,4732
STMF,National,NLD,2011,10,999,total,Male,6140
STMF,National,NLD,2011,11,999,total,Male,5153
STMF,National,NLD,2011,12,999,total,Male,5310
STMF,National,NLD,2011,999,999,total,Male,65053
STMF,National,NLD,2012,1,999,total,Male,6759
STMF,National,NLD,2012,2,999,total,Male,5796
STMF,National,NLD,2012,3,999,total,Male,5473
STMF,National,NLD,2012,4,999,total,Male,6593
STMF,National,NLD,2012,5,999,total,Male,5063
STMF,National,NLD,2012,6,999,total,Male,4952
STMF,National,NLD,2012,7,999,total,Male,5980
STMF,National,NLD,2012,8,999,total,Male,4733
STMF,National,NLD,2012,9,999,total,Male,4968
STMF,National,NLD,2012,10,999,total,Male,6340
STMF,National,NLD,2012,11,999,total,Male,5323
STMF,National,NLD,2012,12,999,total,Male,5618
STMF,National,NLD,2012,999,999,total,Male,67598
STMF,National,NLD,2013,1,999,total,Male,5839
STMF,National,NLD,2013,2,999,total,Male,6058
STMF,National,NLD,2013,3,999,total,Male,5918
STMF,National,NLD,2013,4,999,total,Male,7034
STMF,National,NLD,2013,5,999,total,Male,4864
STMF,National,NLD,2013,6,999,total,Male,4985
STMF,National,NLD,2013,7,999,total,Male,6203
STMF,National,NLD,2013,8,999,total,Male,4640
STMF,National,NLD,2013,9,999,total,Male,5871
STMF,National,NLD,2013,10,999,total,Male,5094
STMF,National,NLD,2013,11,999,total,Male,5054
STMF,National,NLD,2013,12,999,total,Male,6623
STMF,National,NLD,2013,999,999,total,Male,68183
STMF,National,NLD,2014,1,999,total,Male,5366
STMF,National,NLD,2014,2,999,total,Male,5296
STMF,National,NLD,2014,3,999,total,Male,6537
STMF,National,NLD,2014,4,999,total,Male,5023
STMF,National,NLD,2014,5,999,total,Male,4994
STMF,National,NLD,2014,6,999,total,Male,5906
STMF,National,NLD,2014,7,999,total,Male,5252
STMF,National,NLD,2014,8,999,total,Male,4869
STMF,National,NLD,2014,9,999,total,Male,6193
STMF,National,NLD,2014,10,999,total,Male,5048
STMF,National,NLD,2014,11,999,total,Male,5191
STMF,National,NLD,2014,12,999,total,Male,7208
STMF,National,NLD,2014,999,999,total,Male,66883
STMF,National,NLD,2015,1,999,total,Male,6354
STMF,National,NLD,2015,2,999,total,Male,6231
STMF,National,NLD,2015,3,999,total,Male,7415
STMF,National,NLD,2015,4,999,total,Male,5548
STMF,National,NLD,2015,5,999,total,Male,5146
STMF,National,NLD,2015,6,999,total,Male,6380
STMF,National,NLD,2015,7,999,total,Male,5132
STMF,National,NLD,2015,8,999,total,Male,6234
STMF,National,NLD,2015,9,999,total,Male,5059
STMF,National,NLD,2015,10,999,total,Male,5366
STMF,National,NLD,2015,11,999,total,Male,6619
STMF,National,NLD,2015,12,999,total,Male,6877
STMF,National,NLD,2015,999,999,total,Male,72361
STMF,National,NLD,2016,1,999,total,Male,6090
STMF,National,NLD,2016,2,999,total,Male,7502
STMF,National,NLD,2016,3,999,total,Male,5987
STMF,National,NLD,2016,4,999,total,Male,5412
STMF,National,NLD,2016,5,999,total,Male,6618
STMF,National,NLD,2016,6,999,total,Male,5033
STMF,National,NLD,2016,7,999,total,Male,5174
STMF,National,NLD,2016,8,999,total,Male,6369
STMF,National,NLD,2016,9,999,total,Male,5094
STMF,National,NLD,2016,10,999,total,Male,6894
STMF,National,NLD,2016,11,999,total,Male,5612
STMF,National,NLD,2016,12,999,total,Male,6029
STMF,National,NLD,2016,999,999,total,Male,71814
STMF,National,NLD,2017,1,999,total,Male,8435
STMF,National,NLD,2017,2,999,total,Male,6331
STMF,National,NLD,2017,3,999,total,Male,5563
STMF,National,NLD,2017,4,999,total,Male,5334
STMF,National,NLD,2017,5,999,total,Male,6691
STMF,National,NLD,2017,6,999,total,Male,5131
STMF,National,NLD,2017,7,999,total,Male,6348
STMF,National,NLD,2017,8,999,total,Male,5074
STMF,National,NLD,2017,9,999,total,Male,5290
STMF,National,NLD,2017,10,999,total,Male,6623
STMF,National,NLD,2017,11,999,total,Male,5648
STMF,National,NLD,2017,12,999,total,Male,6023
STMF,National,NLD,2017,999,999,total,Male,72491
STMF,National,NLD,2018,1,999,total,Male,6424
STMF,National,NLD,2018,2,999,total,Male,6730
STMF,National,NLD,2018,3,999,total,Male,7230
STMF,National,NLD,2018,4,999,total,Male,6948
STMF,National,NLD,2018,5,999,total,Male,5238
STMF,National,NLD,2018,6,999,total,Male,5208
STMF,National,NLD,2018,7,999,total,Male,6580
STMF,National,NLD,2018,8,999,total,Male,5288
STMF,National,NLD,2018,9,999,total,Male,5183
STMF,National,NLD,2018,10,999,total,Male,6761
STMF,National,NLD,2018,11,999,total,Male,5506
STMF,National,NLD,2018,12,999,total,Male,7266
STMF,National,NLD,2018,999,999,total,Male,74362
STMF,National,NLD,2019,1,999,total,Male,6111
STMF,National,NLD,2019,2,999,total,Male,6281
STMF,National,NLD,2019,3,999,total,Male,6091
STMF,National,NLD,2019,4,999,total,Male,7264
STMF,National,NLD,2019,5,999,total,Male,5435
STMF,National,NLD,2019,6,999,total,Male,5382
STMF,National,NLD,2019,7,999,total,Male,6816
STMF,National,NLD,2019,8,999,total,Male,5219
STMF,National,NLD,2019,9,999,total,Male,6497
STMF,National,NLD,2019,10,999,total,Male,5698
STMF,National,NLD,2019,11,999,total,Male,5879
STMF,National,NLD,2019,12,999,total,Male,7613
STMF,National,NLD,2019,999,999,total,Male,74286
STMF,National,NLD,2020,1,999,total,Male,6181
STMF,National,NLD,2020,2,999,total,Male,6162
STMF,National,NLD,2020,3,999,total,Male,8857
STMF,National,NLD,2020,4,999,total,Male,9259
STMF,National,NLD,2020,5,999,total,Male,5945
STMF,National,NLD,2020,6,999,total,Male,6678
STMF,National,NLD,2020,7,999,total,Male,5052
STMF,National,NLD,2020,8,999,total,Male,6932
STMF,National,NLD,2020,9,999,total,Male,5495
STMF,National,NLD,2020,10,999,total,Male,6500
STMF,National,NLD,2020,11,999,total,Male,8962
STMF,National,NLD,2020,12,999,total,Male,9581
STMF,National,NLD,2020,999,999,total,Male,85604
STMF,National,NLD,2021,1,999,total,Male,7810
STMF,National,NLD,2021,2,999,total,Male,6973
STMF,National,NLD,2021,3,999,total,Male,7926
STMF,National,NLD,2021,4,999,total,Male,6403
STMF,National,NLD,2021,5,999,total,Male,7470
STMF,National,NLD,2021,6,999,total,Male,5604
STMF,National,NLD,2021,7,999,total,Male,5658
STMF,National,NLD,2021,8,999,total,Male,7171
STMF,National,NLD,2021,9,999,total,Male,5934
STMF,National,NLD,2021,10,999,total,Male,6371
STMF,National,NLD,2021,11,999,total,Male,10047
STMF,National,NLD,2021,12,999,total,Male,7880
STMF,National,NLD,2021,999,999,total,Male,85247
STMF,National,NLD,2022,1,999,total,Male,8158
STMF,National,NLD,2022,2,999,total,Male,6547
STMF,National,NLD,2022,3,999,total,Male,1667.78385524053
STMF,National,NLD,2022,999,999,total,Male,16372.7838552405
STMF,National,NOR,2011,1,999,total,Both,4430
STMF,National,NOR,2011,2,999,total,Both,3272
STMF,National,NOR,2011,3,999,total,Both,3198
STMF,National,NOR,2011,4,999,total,Both,3273
STMF,National,NOR,2011,5,999,total,Both,3738
STMF,National,NOR,2011,6,999,total,Both,2988
STMF,National,NOR,2011,7,999,total,Both,3027
STMF,National,NOR,2011,8,999,total,Both,3805
STMF,National,NOR,2011,9,999,total,Both,3059
STMF,National,NOR,2011,10,999,total,Both,3902
STMF,National,NOR,2011,11,999,total,Both,3157
STMF,National,NOR,2011,12,999,total,Both,3371
STMF,National,NOR,2011,999,999,total,Both,41220
STMF,National,NOR,2012,1,999,total,Both,4284
STMF,National,NOR,2012,2,999,total,Both,3637
STMF,National,NOR,2012,3,999,total,Both,3391
STMF,National,NOR,2012,4,999,total,Both,4154
STMF,National,NOR,2012,5,999,total,Both,3007
STMF,National,NOR,2012,6,999,total,Both,3041
STMF,National,NOR,2012,7,999,total,Both,3647
STMF,National,NOR,2012,8,999,total,Both,2913
STMF,National,NOR,2012,9,999,total,Both,3069
STMF,National,NOR,2012,10,999,total,Both,3883
STMF,National,NOR,2012,11,999,total,Both,3101
STMF,National,NOR,2012,12,999,total,Both,3587
STMF,National,NOR,2012,999,999,total,Both,41714
STMF,National,NOR,2013,1,999,total,Both,3718
STMF,National,NOR,2013,2,999,total,Both,3572
STMF,National,NOR,2013,3,999,total,Both,3393
STMF,National,NOR,2013,4,999,total,Both,4111
STMF,National,NOR,2013,5,999,total,Both,2999
STMF,National,NOR,2013,6,999,total,Both,2802
STMF,National,NOR,2013,7,999,total,Both,3596
STMF,National,NOR,2013,8,999,total,Both,2956
STMF,National,NOR,2013,9,999,total,Both,3733
STMF,National,NOR,2013,10,999,total,Both,3110
STMF,National,NOR,2013,11,999,total,Both,3068
STMF,National,NOR,2013,12,999,total,Both,4080
STMF,National,NOR,2013,999,999,total,Both,41138
STMF,National,NOR,2014,1,999,total,Both,3225
STMF,National,NOR,2014,2,999,total,Both,3271
STMF,National,NOR,2014,3,999,total,Both,3963
STMF,National,NOR,2014,4,999,total,Both,3179
STMF,National,NOR,2014,5,999,total,Both,3124
STMF,National,NOR,2014,6,999,total,Both,3530
STMF,National,NOR,2014,7,999,total,Both,3044
STMF,National,NOR,2014,8,999,total,Both,2923
STMF,National,NOR,2014,9,999,total,Both,3677
STMF,National,NOR,2014,10,999,total,Both,3066
STMF,National,NOR,2014,11,999,total,Both,3122
STMF,National,NOR,2014,12,999,total,Both,4110
STMF,National,NOR,2014,999,999,total,Both,40234
STMF,National,NOR,2015,1,999,total,Both,3757
STMF,National,NOR,2015,2,999,total,Both,3606
STMF,National,NOR,2015,3,999,total,Both,4316
STMF,National,NOR,2015,4,999,total,Both,3107
STMF,National,NOR,2015,5,999,total,Both,2901
STMF,National,NOR,2015,6,999,total,Both,3684
STMF,National,NOR,2015,7,999,total,Both,2805
STMF,National,NOR,2015,8,999,total,Both,3513
STMF,National,NOR,2015,9,999,total,Both,2916
STMF,National,NOR,2015,10,999,total,Both,3011
STMF,National,NOR,2015,11,999,total,Both,3822
STMF,National,NOR,2015,12,999,total,Both,4090
STMF,National,NOR,2015,999,999,total,Both,41528
STMF,National,NOR,2016,1,999,total,Both,3610
STMF,National,NOR,2016,2,999,total,Both,4196
STMF,National,NOR,2016,3,999,total,Both,3121
STMF,National,NOR,2016,4,999,total,Both,3086
STMF,National,NOR,2016,5,999,total,Both,3627
STMF,National,NOR,2016,6,999,total,Both,2801
STMF,National,NOR,2016,7,999,total,Both,2896
STMF,National,NOR,2016,8,999,total,Both,3572
STMF,National,NOR,2016,9,999,total,Both,2894
STMF,National,NOR,2016,10,999,total,Both,3719
STMF,National,NOR,2016,11,999,total,Both,3272
STMF,National,NOR,2016,12,999,total,Both,3642
STMF,National,NOR,2016,999,999,total,Both,40436
STMF,National,NOR,2017,1,999,total,Both,4762
STMF,National,NOR,2017,2,999,total,Both,3429
STMF,National,NOR,2017,3,999,total,Both,3170
STMF,National,NOR,2017,4,999,total,Both,3158
STMF,National,NOR,2017,5,999,total,Both,3595
STMF,National,NOR,2017,6,999,total,Both,2946
STMF,National,NOR,2017,7,999,total,Both,3617
STMF,National,NOR,2017,8,999,total,Both,2915
STMF,National,NOR,2017,9,999,total,Both,2822
STMF,National,NOR,2017,10,999,total,Both,3728
STMF,National,NOR,2017,11,999,total,Both,3025
STMF,National,NOR,2017,12,999,total,Both,3464
STMF,National,NOR,2017,999,999,total,Both,40631
STMF,National,NOR,2018,1,999,total,Both,3612
STMF,National,NOR,2018,2,999,total,Both,3629
STMF,National,NOR,2018,3,999,total,Both,3629
STMF,National,NOR,2018,4,999,total,Both,4012
STMF,National,NOR,2018,5,999,total,Both,2900
STMF,National,NOR,2018,6,999,total,Both,2844
STMF,National,NOR,2018,7,999,total,Both,3746
STMF,National,NOR,2018,8,999,total,Both,2830
STMF,National,NOR,2018,9,999,total,Both,2834
STMF,National,NOR,2018,10,999,total,Both,3567
STMF,National,NOR,2018,11,999,total,Both,3046
STMF,National,NOR,2018,12,999,total,Both,4055
STMF,National,NOR,2018,999,999,total,Both,40704
STMF,National,NOR,2019,1,999,total,Both,3343
STMF,National,NOR,2019,2,999,total,Both,3474
STMF,National,NOR,2019,3,999,total,Both,3293
STMF,National,NOR,2019,4,999,total,Both,3887
STMF,National,NOR,2019,5,999,total,Both,3018
STMF,National,NOR,2019,6,999,total,Both,2893
STMF,National,NOR,2019,7,999,total,Both,3696
STMF,National,NOR,2019,8,999,total,Both,2842
STMF,National,NOR,2019,9,999,total,Both,3772
STMF,National,NOR,2019,10,999,total,Both,3070
STMF,National,NOR,2019,11,999,total,Both,3189
STMF,National,NOR,2019,12,999,total,Both,3981
STMF,National,NOR,2019,999,999,total,Both,40458
STMF,National,NOR,2020,1,999,total,Both,3513
STMF,National,NOR,2020,2,999,total,Both,3279
STMF,National,NOR,2020,3,999,total,Both,4124
STMF,National,NOR,2020,4,999,total,Both,3264
STMF,National,NOR,2020,5,999,total,Both,2915
STMF,National,NOR,2020,6,999,total,Both,3492
STMF,National,NOR,2020,7,999,total,Both,2848
STMF,National,NOR,2020,8,999,total,Both,3662
STMF,National,NOR,2020,9,999,total,Both,3011
STMF,National,NOR,2020,10,999,total,Both,3035
STMF,National,NOR,2020,11,999,total,Both,3920
STMF,National,NOR,2020,12,999,total,Both,4121
STMF,National,NOR,2020,999,999,total,Both,41184
STMF,National,NOR,2021,1,999,total,Both,3412
STMF,National,NOR,2021,2,999,total,Both,3134
STMF,National,NOR,2021,3,999,total,Both,3780
STMF,National,NOR,2021,4,999,total,Both,3059
STMF,National,NOR,2021,5,999,total,Both,3596
STMF,National,NOR,2021,6,999,total,Both,2834
STMF,National,NOR,2021,7,999,total,Both,2990
STMF,National,NOR,2021,8,999,total,Both,3917
STMF,National,NOR,2021,9,999,total,Both,3235
STMF,National,NOR,2021,10,999,total,Both,3342
STMF,National,NOR,2021,11,999,total,Both,4696
STMF,National,NOR,2021,12,999,total,Both,3917
STMF,National,NOR,2021,999,999,total,Both,41912
STMF,National,NOR,2022,1,999,total,Both,4419
STMF,National,NOR,2022,2,999,total,Both,3627
STMF,National,NOR,2022,999,999,total,Both,8046
STMF,National,NOR,2011,1,999,total,Female,2285
STMF,National,NOR,2011,2,999,total,Female,1674
STMF,National,NOR,2011,3,999,total,Female,1661
STMF,National,NOR,2011,4,999,total,Female,1677
STMF,National,NOR,2011,5,999,total,Female,1875
STMF,National,NOR,2011,6,999,total,Female,1569
STMF,National,NOR,2011,7,999,total,Female,1574
STMF,National,NOR,2011,8,999,total,Female,1902
STMF,National,NOR,2011,9,999,total,Female,1585
STMF,National,NOR,2011,10,999,total,Female,2043
STMF,National,NOR,2011,11,999,total,Female,1628
STMF,National,NOR,2011,12,999,total,Female,1755
STMF,National,NOR,2011,999,999,total,Female,21228
STMF,National,NOR,2012,1,999,total,Female,2229
STMF,National,NOR,2012,2,999,total,Female,1947
STMF,National,NOR,2012,3,999,total,Female,1737
STMF,National,NOR,2012,4,999,total,Female,2152
STMF,National,NOR,2012,5,999,total,Female,1528
STMF,National,NOR,2012,6,999,total,Female,1581
STMF,National,NOR,2012,7,999,total,Female,1913
STMF,National,NOR,2012,8,999,total,Female,1534
STMF,National,NOR,2012,9,999,total,Female,1633
STMF,National,NOR,2012,10,999,total,Female,2030
STMF,National,NOR,2012,11,999,total,Female,1630
STMF,National,NOR,2012,12,999,total,Female,1858
STMF,National,NOR,2012,999,999,total,Female,21772
STMF,National,NOR,2013,1,999,total,Female,1933
STMF,National,NOR,2013,2,999,total,Female,1879
STMF,National,NOR,2013,3,999,total,Female,1790
STMF,National,NOR,2013,4,999,total,Female,2118
STMF,National,NOR,2013,5,999,total,Female,1511
STMF,National,NOR,2013,6,999,total,Female,1402
STMF,National,NOR,2013,7,999,total,Female,1845
STMF,National,NOR,2013,8,999,total,Female,1525
STMF,National,NOR,2013,9,999,total,Female,1907
STMF,National,NOR,2013,10,999,total,Female,1616
STMF,National,NOR,2013,11,999,total,Female,1578
STMF,National,NOR,2013,12,999,total,Female,2125
STMF,National,NOR,2013,999,999,total,Female,21229
STMF,National,NOR,2014,1,999,total,Female,1668
STMF,National,NOR,2014,2,999,total,Female,1693
STMF,National,NOR,2014,3,999,total,Female,2047
STMF,National,NOR,2014,4,999,total,Female,1639
STMF,National,NOR,2014,5,999,total,Female,1603
STMF,National,NOR,2014,6,999,total,Female,1774
STMF,National,NOR,2014,7,999,total,Female,1511
STMF,National,NOR,2014,8,999,total,Female,1501
STMF,National,NOR,2014,9,999,total,Female,1868
STMF,National,NOR,2014,10,999,total,Female,1569
STMF,National,NOR,2014,11,999,total,Female,1570
STMF,National,NOR,2014,12,999,total,Female,2159
STMF,National,NOR,2014,999,999,total,Female,20602
STMF,National,NOR,2015,1,999,total,Female,1916
STMF,National,NOR,2015,2,999,total,Female,1896
STMF,National,NOR,2015,3,999,total,Female,2294
STMF,National,NOR,2015,4,999,total,Female,1644
STMF,National,NOR,2015,5,999,total,Female,1518
STMF,National,NOR,2015,6,999,total,Female,1891
STMF,National,NOR,2015,7,999,total,Female,1421
STMF,National,NOR,2015,8,999,total,Female,1778
STMF,National,NOR,2015,9,999,total,Female,1483
STMF,National,NOR,2015,10,999,total,Female,1521
STMF,National,NOR,2015,11,999,total,Female,1980
STMF,National,NOR,2015,12,999,total,Female,2061
STMF,National,NOR,2015,999,999,total,Female,21403
STMF,National,NOR,2016,1,999,total,Female,1861
STMF,National,NOR,2016,2,999,total,Female,2180
STMF,National,NOR,2016,3,999,total,Female,1591
STMF,National,NOR,2016,4,999,total,Female,1612
STMF,National,NOR,2016,5,999,total,Female,1893
STMF,National,NOR,2016,6,999,total,Female,1411
STMF,National,NOR,2016,7,999,total,Female,1501
STMF,National,NOR,2016,8,999,total,Female,1808
STMF,National,NOR,2016,9,999,total,Female,1462
STMF,National,NOR,2016,10,999,total,Female,1931
STMF,National,NOR,2016,11,999,total,Female,1684
STMF,National,NOR,2016,12,999,total,Female,1977
STMF,National,NOR,2016,999,999,total,Female,20911
STMF,National,NOR,2017,1,999,total,Female,2509
STMF,National,NOR,2017,2,999,total,Female,1756
STMF,National,NOR,2017,3,999,total,Female,1664
STMF,National,NOR,2017,4,999,total,Female,1673
STMF,National,NOR,2017,5,999,total,Female,1855
STMF,National,NOR,2017,6,999,total,Female,1460
STMF,National,NOR,2017,7,999,total,Female,1883
STMF,National,NOR,2017,8,999,total,Female,1529
STMF,National,NOR,2017,9,999,total,Female,1419
STMF,National,NOR,2017,10,999,total,Female,1894
STMF,National,NOR,2017,11,999,total,Female,1572
STMF,National,NOR,2017,12,999,total,Female,1824
STMF,National,NOR,2017,999,999,total,Female,21038
STMF,National,NOR,2018,1,999,total,Female,1907
STMF,National,NOR,2018,2,999,total,Female,1889
STMF,National,NOR,2018,3,999,total,Female,1882
STMF,National,NOR,2018,4,999,total,Female,2037
STMF,National,NOR,2018,5,999,total,Female,1458
STMF,National,NOR,2018,6,999,total,Female,1476
STMF,National,NOR,2018,7,999,total,Female,1909
STMF,National,NOR,2018,8,999,total,Female,1444
STMF,National,NOR,2018,9,999,total,Female,1472
STMF,National,NOR,2018,10,999,total,Female,1747
STMF,National,NOR,2018,11,999,total,Female,1541
STMF,National,NOR,2018,12,999,total,Female,2129
STMF,National,NOR,2018,999,999,total,Female,20891
STMF,National,NOR,2019,1,999,total,Female,1694
STMF,National,NOR,2019,2,999,total,Female,1808
STMF,National,NOR,2019,3,999,total,Female,1683
STMF,National,NOR,2019,4,999,total,Female,2057
STMF,National,NOR,2019,5,999,total,Female,1537
STMF,National,NOR,2019,6,999,total,Female,1451
STMF,National,NOR,2019,7,999,total,Female,1829
STMF,National,NOR,2019,8,999,total,Female,1438
STMF,National,NOR,2019,9,999,total,Female,1885
STMF,National,NOR,2019,10,999,total,Female,1581
STMF,National,NOR,2019,11,999,total,Female,1623
STMF,National,NOR,2019,12,999,total,Female,2049
STMF,National,NOR,2019,999,999,total,Female,20635
STMF,National,NOR,2020,1,999,total,Female,1799
STMF,National,NOR,2020,2,999,total,Female,1663
STMF,National,NOR,2020,3,999,total,Female,2075
STMF,National,NOR,2020,4,999,total,Female,1674
STMF,National,NOR,2020,5,999,total,Female,1483
STMF,National,NOR,2020,6,999,total,Female,1721
STMF,National,NOR,2020,7,999,total,Female,1450
STMF,National,NOR,2020,8,999,total,Female,1851
STMF,National,NOR,2020,9,999,total,Female,1520
STMF,National,NOR,2020,10,999,total,Female,1527
STMF,National,NOR,2020,11,999,total,Female,1977
STMF,National,NOR,2020,12,999,total,Female,2115
STMF,National,NOR,2020,999,999,total,Female,20855
STMF,National,NOR,2021,1,999,total,Female,1712
STMF,National,NOR,2021,2,999,total,Female,1602
STMF,National,NOR,2021,3,999,total,Female,1882
STMF,National,NOR,2021,4,999,total,Female,1592
STMF,National,NOR,2021,5,999,total,Female,1832
STMF,National,NOR,2021,6,999,total,Female,1416
STMF,National,NOR,2021,7,999,total,Female,1519
STMF,National,NOR,2021,8,999,total,Female,2036
STMF,National,NOR,2021,9,999,total,Female,1647
STMF,National,NOR,2021,10,999,total,Female,1682
STMF,National,NOR,2021,11,999,total,Female,2428
STMF,National,NOR,2021,12,999,total,Female,1999
STMF,National,NOR,2021,999,999,total,Female,21347
STMF,National,NOR,2022,1,999,total,Female,2246
STMF,National,NOR,2022,2,999,total,Female,1836
STMF,National,NOR,2022,999,999,total,Female,4082
STMF,National,NOR,2011,1,999,total,Male,2145
STMF,National,NOR,2011,2,999,total,Male,1598
STMF,National,NOR,2011,3,999,total,Male,1537
STMF,National,NOR,2011,4,999,total,Male,1596
STMF,National,NOR,2011,5,999,total,Male,1863
STMF,National,NOR,2011,6,999,total,Male,1419
STMF,National,NOR,2011,7,999,total,Male,1453
STMF,National,NOR,2011,8,999,total,Male,1903
STMF,National,NOR,2011,9,999,total,Male,1474
STMF,National,NOR,2011,10,999,total,Male,1859
STMF,National,NOR,2011,11,999,total,Male,1529
STMF,National,NOR,2011,12,999,total,Male,1616
STMF,National,NOR,2011,999,999,total,Male,19992
STMF,National,NOR,2012,1,999,total,Male,2055
STMF,National,NOR,2012,2,999,total,Male,1690
STMF,National,NOR,2012,3,999,total,Male,1654
STMF,National,NOR,2012,4,999,total,Male,2002
STMF,National,NOR,2012,5,999,total,Male,1479
STMF,National,NOR,2012,6,999,total,Male,1460
STMF,National,NOR,2012,7,999,total,Male,1734
STMF,National,NOR,2012,8,999,total,Male,1379
STMF,National,NOR,2012,9,999,total,Male,1436
STMF,National,NOR,2012,10,999,total,Male,1853
STMF,National,NOR,2012,11,999,total,Male,1471
STMF,National,NOR,2012,12,999,total,Male,1729
STMF,National,NOR,2012,999,999,total,Male,19942
STMF,National,NOR,2013,1,999,total,Male,1785
STMF,National,NOR,2013,2,999,total,Male,1693
STMF,National,NOR,2013,3,999,total,Male,1603
STMF,National,NOR,2013,4,999,total,Male,1993
STMF,National,NOR,2013,5,999,total,Male,1488
STMF,National,NOR,2013,6,999,total,Male,1400
STMF,National,NOR,2013,7,999,total,Male,1751
STMF,National,NOR,2013,8,999,total,Male,1431
STMF,National,NOR,2013,9,999,total,Male,1826
STMF,National,NOR,2013,10,999,total,Male,1494
STMF,National,NOR,2013,11,999,total,Male,1490
STMF,National,NOR,2013,12,999,total,Male,1955
STMF,National,NOR,2013,999,999,total,Male,19909
STMF,National,NOR,2014,1,999,total,Male,1557
STMF,National,NOR,2014,2,999,total,Male,1578
STMF,National,NOR,2014,3,999,total,Male,1916
STMF,National,NOR,2014,4,999,total,Male,1540
STMF,National,NOR,2014,5,999,total,Male,1521
STMF,National,NOR,2014,6,999,total,Male,1756
STMF,National,NOR,2014,7,999,total,Male,1533
STMF,National,NOR,2014,8,999,total,Male,1422
STMF,National,NOR,2014,9,999,total,Male,1809
STMF,National,NOR,2014,10,999,total,Male,1497
STMF,National,NOR,2014,11,999,total,Male,1552
STMF,National,NOR,2014,12,999,total,Male,1951
STMF,National,NOR,2014,999,999,total,Male,19632
STMF,National,NOR,2015,1,999,total,Male,1841
STMF,National,NOR,2015,2,999,total,Male,1710
STMF,National,NOR,2015,3,999,total,Male,2022
STMF,National,NOR,2015,4,999,total,Male,1463
STMF,National,NOR,2015,5,999,total,Male,1383
STMF,National,NOR,2015,6,999,total,Male,1793
STMF,National,NOR,2015,7,999,total,Male,1384
STMF,National,NOR,2015,8,999,total,Male,1735
STMF,National,NOR,2015,9,999,total,Male,1433
STMF,National,NOR,2015,10,999,total,Male,1490
STMF,National,NOR,2015,11,999,total,Male,1842
STMF,National,NOR,2015,12,999,total,Male,2029
STMF,National,NOR,2015,999,999,total,Male,20125
STMF,National,NOR,2016,1,999,total,Male,1749
STMF,National,NOR,2016,2,999,total,Male,2016
STMF,National,NOR,2016,3,999,total,Male,1530
STMF,National,NOR,2016,4,999,total,Male,1474
STMF,National,NOR,2016,5,999,total,Male,1734
STMF,National,NOR,2016,6,999,total,Male,1390
STMF,National,NOR,2016,7,999,total,Male,1395
STMF,National,NOR,2016,8,999,total,Male,1764
STMF,National,NOR,2016,9,999,total,Male,1432
STMF,National,NOR,2016,10,999,total,Male,1788
STMF,National,NOR,2016,11,999,total,Male,1588
STMF,National,NOR,2016,12,999,total,Male,1665
STMF,National,NOR,2016,999,999,total,Male,19525
