Country,iso3,WHO_region,year,month,covid_cases,covid_deaths
Democratic Republic of the Congo,COD,AFRO,2021,2,3188,36
Democratic Republic of the Congo,COD,AFRO,2021,3,2350,36
Democratic Republic of the Congo,COD,AFRO,2021,4,1671,20
Democratic Republic of the Congo,COD,AFRO,2021,5,1839,19
Democratic Republic of the Congo,COD,AFRO,2021,6,9185,142
Democratic Republic of the Congo,COD,AFRO,2021,7,8726,99
Democratic Republic of the Congo,COD,AFRO,2021,8,5301,36
Democratic Republic of the Congo,COD,AFRO,2021,9,2074,25
Democratic Republic of the Congo,COD,AFRO,2021,10,619,14
Democratic Republic of the Congo,COD,AFRO,2021,11,729,9
Democratic Republic of the Congo,COD,AFRO,2021,12,17736,98
Denmark,DNK,EURO,2020,1,0,0
Denmark,DNK,EURO,2020,2,2,0
Denmark,DNK,EURO,2020,3,2901,95
Denmark,DNK,EURO,2020,4,6419,359
Denmark,DNK,EURO,2020,5,2237,121
Denmark,DNK,EURO,2020,6,1061,31
Denmark,DNK,EURO,2020,7,1041,9
Denmark,DNK,EURO,2020,8,3186,9
Denmark,DNK,EURO,2020,9,11224,27
Denmark,DNK,EURO,2020,10,19009,70
Denmark,DNK,EURO,2020,11,33757,120
Denmark,DNK,EURO,2020,12,84504,478
Denmark,DNK,EURO,2021,1,32905,853
Denmark,DNK,EURO,2021,2,12778,225
Denmark,DNK,EURO,2021,3,18919,55
Denmark,DNK,EURO,2021,4,20489,67
Denmark,DNK,EURO,2021,5,29462,30
Denmark,DNK,EURO,2021,6,12153,19
Denmark,DNK,EURO,2021,7,23524,14
Denmark,DNK,EURO,2021,8,28967,35
Denmark,DNK,EURO,2021,9,12910,74
Denmark,DNK,EURO,2021,10,29599,60
Denmark,DNK,EURO,2021,11,103071,185
Denmark,DNK,EURO,2021,12,317190,321
Djibouti,DJI,EMRO,2020,1,0,0
Djibouti,DJI,EMRO,2020,2,0,0
Djibouti,DJI,EMRO,2020,3,31,0
Djibouti,DJI,EMRO,2020,4,1046,2
Djibouti,DJI,EMRO,2020,5,2117,20
Djibouti,DJI,EMRO,2020,6,1462,31
Djibouti,DJI,EMRO,2020,7,425,5
Djibouti,DJI,EMRO,2020,8,304,2
Djibouti,DJI,EMRO,2020,9,31,1
Djibouti,DJI,EMRO,2020,10,143,0
Djibouti,DJI,EMRO,2020,11,118,0
Djibouti,DJI,EMRO,2020,12,147,0
Djibouti,DJI,EMRO,2021,1,107,1
Djibouti,DJI,EMRO,2021,2,134,1
Djibouti,DJI,EMRO,2021,3,1725,6
Djibouti,DJI,EMRO,2021,4,3236,74
Djibouti,DJI,EMRO,2021,5,502,11
Djibouti,DJI,EMRO,2021,6,74,1
Djibouti,DJI,EMRO,2021,7,49,1
Djibouti,DJI,EMRO,2021,8,96,1
Djibouti,DJI,EMRO,2021,9,958,10
Djibouti,DJI,EMRO,2021,10,773,14
Djibouti,DJI,EMRO,2021,11,26,5
Djibouti,DJI,EMRO,2021,12,128,3
Dominica,DMA,AMRO,2020,1,0,0
Dominica,DMA,AMRO,2020,2,0,0
Dominica,DMA,AMRO,2020,3,7,0
Dominica,DMA,AMRO,2020,4,9,0
Dominica,DMA,AMRO,2020,5,0,0
Dominica,DMA,AMRO,2020,6,2,0
Dominica,DMA,AMRO,2020,7,0,0
Dominica,DMA,AMRO,2020,8,2,0
Dominica,DMA,AMRO,2020,9,10,0
Dominica,DMA,AMRO,2020,10,12,0
Dominica,DMA,AMRO,2020,11,43,0
Dominica,DMA,AMRO,2020,12,11,0
Dominica,DMA,AMRO,2021,1,21,0
Dominica,DMA,AMRO,2021,2,25,0
Dominica,DMA,AMRO,2021,3,19,0
Dominica,DMA,AMRO,2021,4,13,0
Dominica,DMA,AMRO,2021,5,14,0
Dominica,DMA,AMRO,2021,6,5,0
Dominica,DMA,AMRO,2021,7,17,0
Dominica,DMA,AMRO,2021,8,1428,4
Dominica,DMA,AMRO,2021,9,1655,11
Dominica,DMA,AMRO,2021,10,1490,17
Dominica,DMA,AMRO,2021,11,993,5
Dominica,DMA,AMRO,2021,12,783,8
Dominican Republic,DOM,AMRO,2020,1,0,0
Dominican Republic,DOM,AMRO,2020,2,0,0
Dominican Republic,DOM,AMRO,2020,3,901,42
Dominican Republic,DOM,AMRO,2020,4,5751,251
Dominican Republic,DOM,AMRO,2020,5,10256,205
Dominican Republic,DOM,AMRO,2020,6,14908,235
Dominican Republic,DOM,AMRO,2020,7,36099,413
Dominican Republic,DOM,AMRO,2020,8,26320,535
Dominican Republic,DOM,AMRO,2020,9,17665,420
Dominican Republic,DOM,AMRO,2020,10,14432,135
Dominican Republic,DOM,AMRO,2020,11,17141,94
Dominican Republic,DOM,AMRO,2020,12,26106,79
Dominican Republic,DOM,AMRO,2021,1,42974,237
Dominican Republic,DOM,AMRO,2021,2,26456,447
Dominican Republic,DOM,AMRO,2021,3,13375,224
Dominican Republic,DOM,AMRO,2021,4,13830,154
Dominican Republic,DOM,AMRO,2021,5,25696,157
Dominican Republic,DOM,AMRO,2021,6,32454,187
Dominican Republic,DOM,AMRO,2021,7,17146,141
Dominican Republic,DOM,AMRO,2021,8,8507,51
Dominican Republic,DOM,AMRO,2021,9,7965,34
Dominican Republic,DOM,AMRO,2021,10,22992,88
Dominican Republic,DOM,AMRO,2021,11,26139,75
Dominican Republic,DOM,AMRO,2021,12,10155,42
Ecuador,ECU,AMRO,2020,1,0,0
Ecuador,ECU,AMRO,2020,2,5,0
Ecuador,ECU,AMRO,2020,3,1957,8
Ecuador,ECU,AMRO,2020,4,22713,875
Ecuador,ECU,AMRO,2020,5,13896,2451
Ecuador,ECU,AMRO,2020,6,17094,1168
Ecuador,ECU,AMRO,2020,7,28705,1155
Ecuador,ECU,AMRO,2020,8,29278,898
Ecuador,ECU,AMRO,2020,9,22101,4757
Ecuador,ECU,AMRO,2020,10,31398,1320
Ecuador,ECU,AMRO,2020,11,24970,791
Ecuador,ECU,AMRO,2020,12,19395,600
Ecuador,ECU,AMRO,2021,1,38267,828
Ecuador,ECU,AMRO,2021,2,32820,862
Ecuador,ECU,AMRO,2021,3,44726,1067
Ecuador,ECU,AMRO,2021,4,53364,1772
Ecuador,ECU,AMRO,2021,5,45152,1993
Ecuador,ECU,AMRO,2021,6,29902,978
Ecuador,ECU,AMRO,2021,7,30801,10068
Ecuador,ECU,AMRO,2021,8,14657,653
Ecuador,ECU,AMRO,2021,9,8037,518
Ecuador,ECU,AMRO,2021,10,7693,216
Ecuador,ECU,AMRO,2021,11,9869,256
Ecuador,ECU,AMRO,2021,12,19000,435
Egypt,EGY,EMRO,2020,1,0,0
Egypt,EGY,EMRO,2020,2,5,0
Egypt,EGY,EMRO,2020,3,651,41
Egypt,EGY,EMRO,2020,4,4612,339
Egypt,EGY,EMRO,2020,5,18181,533
Egypt,EGY,EMRO,2020,6,43305,1959
Egypt,EGY,EMRO,2020,7,27003,1902
Egypt,EGY,EMRO,2020,8,4970,625
Egypt,EGY,EMRO,2020,9,4352,515
Egypt,EGY,EMRO,2020,10,4306,344
Egypt,EGY,EMRO,2020,11,8156,378
Egypt,EGY,EMRO,2020,12,21103,940
Egypt,EGY,EMRO,2021,1,28774,1687
Egypt,EGY,EMRO,2021,2,16411,1376
Egypt,EGY,EMRO,2021,3,19603,1317
Egypt,EGY,EMRO,2021,4,25099,1322
Egypt,EGY,EMRO,2021,5,35135,1769
Egypt,EGY,EMRO,2021,6,19365,1101
Egypt,EGY,EMRO,2021,7,3184,370
Egypt,EGY,EMRO,2021,8,3947,209
Egypt,EGY,EMRO,2021,9,15621,567
Egypt,EGY,EMRO,2021,10,26301,1298
Egypt,EGY,EMRO,2021,11,27545,1820
Egypt,EGY,EMRO,2021,12,27099,1315
El Salvador,SLV,AMRO,2020,1,0,0
El Salvador,SLV,AMRO,2020,2,0,0
El Salvador,SLV,AMRO,2020,3,30,0
El Salvador,SLV,AMRO,2020,4,347,9
El Salvador,SLV,AMRO,2020,5,2018,35
El Salvador,SLV,AMRO,2020,6,3778,120
El Salvador,SLV,AMRO,2020,7,10057,275
El Salvador,SLV,AMRO,2020,8,9405,274
El Salvador,SLV,AMRO,2020,9,3346,126
El Salvador,SLV,AMRO,2020,10,4464,132
El Salvador,SLV,AMRO,2020,11,4960,140
El Salvador,SLV,AMRO,2020,12,7555,216
El Salvador,SLV,AMRO,2021,1,8029,287
El Salvador,SLV,AMRO,2021,2,5877,233
El Salvador,SLV,AMRO,2021,3,4565,159
El Salvador,SLV,AMRO,2021,4,4767,114
El Salvador,SLV,AMRO,2021,5,4048,125
El Salvador,SLV,AMRO,2021,6,5520,131
El Salvador,SLV,AMRO,2021,7,7854,237
El Salvador,SLV,AMRO,2021,8,7440,296
El Salvador,SLV,AMRO,2021,9,10288,313
El Salvador,SLV,AMRO,2021,10,9074,400
El Salvador,SLV,AMRO,2021,11,6381,152
El Salvador,SLV,AMRO,2021,12,1938,49
Equatorial Guinea,GNQ,AFRO,2020,1,0,0
Equatorial Guinea,GNQ,AFRO,2020,2,0,0
Equatorial Guinea,GNQ,AFRO,2020,3,14,0
Equatorial Guinea,GNQ,AFRO,2020,4,301,1
Equatorial Guinea,GNQ,AFRO,2020,5,728,11
Equatorial Guinea,GNQ,AFRO,2020,6,0,0
Equatorial Guinea,GNQ,AFRO,2020,7,1307,29
Equatorial Guinea,GNQ,AFRO,2020,8,2591,42
Equatorial Guinea,GNQ,AFRO,2020,9,87,0
Equatorial Guinea,GNQ,AFRO,2020,10,55,0
Equatorial Guinea,GNQ,AFRO,2020,11,70,2
Equatorial Guinea,GNQ,AFRO,2020,12,111,1
Equatorial Guinea,GNQ,AFRO,2021,1,252,0
Equatorial Guinea,GNQ,AFRO,2021,2,489,5
Equatorial Guinea,GNQ,AFRO,2021,3,909,11
Equatorial Guinea,GNQ,AFRO,2021,4,780,10
Equatorial Guinea,GNQ,AFRO,2021,5,835,6
Equatorial Guinea,GNQ,AFRO,2021,6,205,3
Equatorial Guinea,GNQ,AFRO,2021,7,146,2
Equatorial Guinea,GNQ,AFRO,2021,8,446,1
Equatorial Guinea,GNQ,AFRO,2021,9,2888,22
Equatorial Guinea,GNQ,AFRO,2021,10,1154,21
Equatorial Guinea,GNQ,AFRO,2021,11,211,6
Equatorial Guinea,GNQ,AFRO,2021,12,131,2
Eritrea,ERI,AFRO,2020,1,0,0
Eritrea,ERI,AFRO,2020,2,0,0
Eritrea,ERI,AFRO,2020,3,15,0
Eritrea,ERI,AFRO,2020,4,24,0
Eritrea,ERI,AFRO,2020,5,0,0
Eritrea,ERI,AFRO,2020,6,152,0
Eritrea,ERI,AFRO,2020,7,88,0
Eritrea,ERI,AFRO,2020,8,39,0
Eritrea,ERI,AFRO,2020,9,57,0
Eritrea,ERI,AFRO,2020,10,88,0
Eritrea,ERI,AFRO,2020,11,114,0
Eritrea,ERI,AFRO,2020,12,675,1
Eritrea,ERI,AFRO,2021,1,883,6
Eritrea,ERI,AFRO,2021,2,712,0
Eritrea,ERI,AFRO,2021,3,432,2
Eritrea,ERI,AFRO,2021,4,392,1
Eritrea,ERI,AFRO,2021,5,390,4
Eritrea,ERI,AFRO,2021,6,1875,9
Eritrea,ERI,AFRO,2021,7,609,11
Eritrea,ERI,AFRO,2021,8,97,4
Eritrea,ERI,AFRO,2021,9,67,4
Eritrea,ERI,AFRO,2021,10,122,3
Eritrea,ERI,AFRO,2021,11,510,15
Eritrea,ERI,AFRO,2021,12,641,15
Estonia,EST,EURO,2020,1,0,0
Estonia,EST,EURO,2020,2,1,0
Estonia,EST,EURO,2020,3,725,3
Estonia,EST,EURO,2020,4,959,47
Estonia,EST,EURO,2020,5,179,13
Estonia,EST,EURO,2020,6,121,0
Estonia,EST,EURO,2020,7,73,0
Estonia,EST,EURO,2020,8,310,1
Estonia,EST,EURO,2020,9,997,0
Estonia,EST,EURO,2020,10,1526,9
Estonia,EST,EURO,2020,11,7399,39
Estonia,EST,EURO,2020,12,15675,117
Estonia,EST,EURO,2021,1,16238,190
Estonia,EST,EURO,2021,2,21357,170
Estonia,EST,EURO,2021,3,40820,313
Estonia,EST,EURO,2021,4,15865,256
Estonia,EST,EURO,2021,5,7162,94
Estonia,EST,EURO,2021,6,1516,17
Estonia,EST,EURO,2021,7,2475,3
Estonia,EST,EURO,2021,8,8418,20
Estonia,EST,EURO,2021,9,14386,65
Estonia,EST,EURO,2021,10,37700,174
Estonia,EST,EURO,2021,11,28621,269
Estonia,EST,EURO,2021,12,18826,132
Eswatini,SWZ,AFRO,2020,1,0,0
Eswatini,SWZ,AFRO,2020,2,0,0
Eswatini,SWZ,AFRO,2020,3,9,0
Eswatini,SWZ,AFRO,2020,4,82,1
Eswatini,SWZ,AFRO,2020,5,192,1
Eswatini,SWZ,AFRO,2020,6,512,9
Eswatini,SWZ,AFRO,2020,7,1782,29
Eswatini,SWZ,AFRO,2020,8,1984,51
Eswatini,SWZ,AFRO,2020,9,901,17
Eswatini,SWZ,AFRO,2020,10,447,9
Eswatini,SWZ,AFRO,2020,11,501,4
Eswatini,SWZ,AFRO,2020,12,2736,64
Eswatini,SWZ,AFRO,2021,1,6520,377
Eswatini,SWZ,AFRO,2021,2,1336,88
Eswatini,SWZ,AFRO,2021,3,331,17
Eswatini,SWZ,AFRO,2021,4,1125,4
Eswatini,SWZ,AFRO,2021,5,133,2
Eswatini,SWZ,AFRO,2021,6,493,5
Eswatini,SWZ,AFRO,2021,7,6431,101
Eswatini,SWZ,AFRO,2021,8,17539,315
Eswatini,SWZ,AFRO,2021,9,2850,123
Eswatini,SWZ,AFRO,2021,10,499,25
Eswatini,SWZ,AFRO,2021,11,179,6
Eswatini,SWZ,AFRO,2021,12,19250,51
Ethiopia,ETH,AFRO,2020,1,0,0
Ethiopia,ETH,AFRO,2020,2,0,0
Ethiopia,ETH,AFRO,2020,3,23,0
Ethiopia,ETH,AFRO,2020,4,107,3
Ethiopia,ETH,AFRO,2020,5,933,5
Ethiopia,ETH,AFRO,2020,6,4783,95
Ethiopia,ETH,AFRO,2020,7,10769,160
Ethiopia,ETH,AFRO,2020,8,34507,530
Ethiopia,ETH,AFRO,2020,9,23462,398
Ethiopia,ETH,AFRO,2020,10,21205,273
Ethiopia,ETH,AFRO,2020,11,13745,236
Ethiopia,ETH,AFRO,2020,12,14322,218
Ethiopia,ETH,AFRO,2021,1,13165,173
Ethiopia,ETH,AFRO,2021,2,21032,263
Ethiopia,ETH,AFRO,2021,3,46468,487
Ethiopia,ETH,AFRO,2021,4,51897,817
Ethiopia,ETH,AFRO,2021,5,14927,497
Ethiopia,ETH,AFRO,2021,6,4692,165
Ethiopia,ETH,AFRO,2021,7,3987,63
Ethiopia,ETH,AFRO,2021,8,26786,277
Ethiopia,ETH,AFRO,2021,9,37512,874
Ethiopia,ETH,AFRO,2021,10,20638,917
Ethiopia,ETH,AFRO,2021,11,6386,299
Ethiopia,ETH,AFRO,2021,12,44097,176
Falkland Islands (Malvinas),FLK,AMRO,2020,1,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,2,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,3,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,4,13,0
Falkland Islands (Malvinas),FLK,AMRO,2020,5,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,6,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,7,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,8,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,9,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,10,0,0
Falkland Islands (Malvinas),FLK,AMRO,2020,11,4,0
Falkland Islands (Malvinas),FLK,AMRO,2020,12,12,0
Falkland Islands (Malvinas),FLK,AMRO,2021,1,11,0
Falkland Islands (Malvinas),FLK,AMRO,2021,2,11,0
Falkland Islands (Malvinas),FLK,AMRO,2021,3,0,0
Falkland Islands (Malvinas),FLK,AMRO,2021,4,9,0
Falkland Islands (Malvinas),FLK,AMRO,2021,5,0,0
Falkland Islands (Malvinas),FLK,AMRO,2021,6,0,0
Falkland Islands (Malvinas),FLK,AMRO,2021,7,0,0
Falkland Islands (Malvinas),FLK,AMRO,2021,8,4,0
Falkland Islands (Malvinas),FLK,AMRO,2021,9,3,0
Falkland Islands (Malvinas),FLK,AMRO,2021,10,2,0
Falkland Islands (Malvinas),FLK,AMRO,2021,11,10,0
Falkland Islands (Malvinas),FLK,AMRO,2021,12,3,0
Faroe Islands,FRO,EURO,2020,1,0,0
Faroe Islands,FRO,EURO,2020,2,0,0
Faroe Islands,FRO,EURO,2020,3,168,0
Faroe Islands,FRO,EURO,2020,4,19,0
Faroe Islands,FRO,EURO,2020,5,0,0
Faroe Islands,FRO,EURO,2020,6,0,0
Faroe Islands,FRO,EURO,2020,7,38,0
Faroe Islands,FRO,EURO,2020,8,189,0
Faroe Islands,FRO,EURO,2020,9,52,0
Faroe Islands,FRO,EURO,2020,10,31,0
Faroe Islands,FRO,EURO,2020,11,8,0
Faroe Islands,FRO,EURO,2020,12,103,0
Faroe Islands,FRO,EURO,2021,1,49,1
Faroe Islands,FRO,EURO,2021,2,4,0
Faroe Islands,FRO,EURO,2021,3,3,0
Faroe Islands,FRO,EURO,2021,4,2,0
Faroe Islands,FRO,EURO,2021,5,55,0
Faroe Islands,FRO,EURO,2021,6,57,0
Faroe Islands,FRO,EURO,2021,7,207,0
Faroe Islands,FRO,EURO,2021,8,18,1
Faroe Islands,FRO,EURO,2021,9,161,0
Faroe Islands,FRO,EURO,2021,10,922,0
Faroe Islands,FRO,EURO,2021,11,1472,11
Faroe Islands,FRO,EURO,2021,12,2211,1
Fiji,FJI,WPRO,2020,1,0,0
Fiji,FJI,WPRO,2020,2,0,0
Fiji,FJI,WPRO,2020,3,5,0
Fiji,FJI,WPRO,2020,4,13,0
Fiji,FJI,WPRO,2020,5,0,0
Fiji,FJI,WPRO,2020,6,0,0
Fiji,FJI,WPRO,2020,7,9,0
Fiji,FJI,WPRO,2020,8,1,2
Fiji,FJI,WPRO,2020,9,4,0
Fiji,FJI,WPRO,2020,10,2,0
Fiji,FJI,WPRO,2020,11,4,0
Fiji,FJI,WPRO,2020,12,11,0
Fiji,FJI,WPRO,2021,1,6,0
Fiji,FJI,WPRO,2021,2,4,0
Fiji,FJI,WPRO,2021,3,8,0
Fiji,FJI,WPRO,2021,4,49,0
Fiji,FJI,WPRO,2021,5,285,2
Fiji,FJI,WPRO,2021,6,3743,17
Fiji,FJI,WPRO,2021,7,24516,212
Fiji,FJI,WPRO,2021,8,17551,256
Fiji,FJI,WPRO,2021,9,4742,135
Fiji,FJI,WPRO,2021,10,1188,50
Fiji,FJI,WPRO,2021,11,365,22
Fiji,FJI,WPRO,2021,12,826,2
Finland,FIN,EURO,2020,1,2,0
Finland,FIN,EURO,2020,2,7,0
Finland,FIN,EURO,2020,3,1664,51
Finland,FIN,EURO,2020,4,3664,205
Finland,FIN,EURO,2020,5,1638,49
Finland,FIN,EURO,2020,6,285,4
Finland,FIN,EURO,2020,7,208,3
Finland,FIN,EURO,2020,8,735,2
Finland,FIN,EURO,2020,9,2037,15
Finland,FIN,EURO,2020,10,6205,21
Finland,FIN,EURO,2020,11,9077,92
Finland,FIN,EURO,2020,12,10901,150
Finland,FIN,EURO,2021,1,9351,111
Finland,FIN,EURO,2021,2,12572,82
Finland,FIN,EURO,2021,3,19945,99
Finland,FIN,EURO,2021,4,9093,50
Finland,FIN,EURO,2021,5,5584,43
Finland,FIN,EURO,2021,6,3289,9
Finland,FIN,EURO,2021,7,11447,21
Finland,FIN,EURO,2021,8,20512,52
Finland,FIN,EURO,2021,9,14133,61
Finland,FIN,EURO,2021,10,17336,127
Finland,FIN,EURO,2021,11,28975,234
Finland,FIN,EURO,2021,12,82468,246
France,FRA,EURO,2020,1,6,0
France,FRA,EURO,2020,2,51,2
France,FRA,EURO,2020,3,43920,3015
France,FRA,EURO,2020,4,83089,21037
France,FRA,EURO,2020,5,21170,4663
France,FRA,EURO,2020,6,11138,1013
France,FRA,EURO,2020,7,20620,406
France,FRA,EURO,2020,8,111684,331
France,FRA,EURO,2020,9,295067,1223
France,FRA,EURO,2020,10,925313,4573
France,FRA,EURO,2020,11,673758,15702
France,FRA,EURO,2020,12,379156,12039
France,FRA,EURO,2021,1,549570,11462
France,FRA,EURO,2021,2,480930,10380
France,FRA,EURO,2021,3,836770,8890
France,FRA,EURO,2021,4,770378,8775
France,FRA,EURO,2021,5,363594,5047
France,FRA,EURO,2021,6,95959,1550
France,FRA,EURO,2021,7,309437,649
France,FRA,EURO,2021,8,583848,1847
France,FRA,EURO,2021,9,238638,1789
France,FRA,EURO,2021,10,143147,839
France,FRA,EURO,2021,11,456896,1313
France,FRA,EURO,2021,12,2088443,4417
French Guiana,GUF,AMRO,2020,1,0,0
French Guiana,GUF,AMRO,2020,2,0,0
French Guiana,GUF,AMRO,2020,3,43,0
French Guiana,GUF,AMRO,2020,4,82,1
French Guiana,GUF,AMRO,2020,5,311,0
French Guiana,GUF,AMRO,2020,6,3338,14
French Guiana,GUF,AMRO,2020,7,3954,28
French Guiana,GUF,AMRO,2020,8,1348,15
French Guiana,GUF,AMRO,2020,9,853,8
French Guiana,GUF,AMRO,2020,10,496,4
French Guiana,GUF,AMRO,2020,11,754,0
French Guiana,GUF,AMRO,2020,12,1866,1
French Guiana,GUF,AMRO,2021,1,3038,5
French Guiana,GUF,AMRO,2021,2,544,9
French Guiana,GUF,AMRO,2021,3,295,4
French Guiana,GUF,AMRO,2021,4,2342,11
French Guiana,GUF,AMRO,2021,5,4499,16
French Guiana,GUF,AMRO,2021,6,3652,29
French Guiana,GUF,AMRO,2021,7,2749,42
French Guiana,GUF,AMRO,2021,8,4611,30
French Guiana,GUF,AMRO,2021,9,6070,45
French Guiana,GUF,AMRO,2021,10,3784,46
French Guiana,GUF,AMRO,2021,11,1355,19
French Guiana,GUF,AMRO,2021,12,2415,12
French Polynesia,PYF,WPRO,2020,1,0,0
French Polynesia,PYF,WPRO,2020,2,0,0
French Polynesia,PYF,WPRO,2020,3,36,0
French Polynesia,PYF,WPRO,2020,4,22,0
French Polynesia,PYF,WPRO,2020,5,2,0
French Polynesia,PYF,WPRO,2020,6,2,0
French Polynesia,PYF,WPRO,2020,7,0,0
French Polynesia,PYF,WPRO,2020,8,465,0
French Polynesia,PYF,WPRO,2020,9,1201,7
French Polynesia,PYF,WPRO,2020,10,5534,22
French Polynesia,PYF,WPRO,2020,11,6834,44
French Polynesia,PYF,WPRO,2020,12,2755,41
French Polynesia,PYF,WPRO,2021,1,1209,17
French Polynesia,PYF,WPRO,2021,2,327,8
French Polynesia,PYF,WPRO,2021,3,235,2
French Polynesia,PYF,WPRO,2021,4,133,0
French Polynesia,PYF,WPRO,2021,5,105,1
French Polynesia,PYF,WPRO,2021,6,143,0
French Polynesia,PYF,WPRO,2021,7,1045,7
French Polynesia,PYF,WPRO,2021,8,20130,274
French Polynesia,PYF,WPRO,2021,9,5003,197
French Polynesia,PYF,WPRO,2021,10,360,16
French Polynesia,PYF,WPRO,2021,11,773,0
French Polynesia,PYF,WPRO,2021,12,111,0
Gabon,GAB,AFRO,2020,1,0,0
Gabon,GAB,AFRO,2020,2,0,0
Gabon,GAB,AFRO,2020,3,7,1
Gabon,GAB,AFRO,2020,4,269,2
Gabon,GAB,AFRO,2020,5,2337,12
Gabon,GAB,AFRO,2020,6,2781,27
Gabon,GAB,AFRO,2020,7,1958,7
Gabon,GAB,AFRO,2020,8,1153,4
Gabon,GAB,AFRO,2020,9,247,1
Gabon,GAB,AFRO,2020,10,205,1
Gabon,GAB,AFRO,2020,11,234,4
Gabon,GAB,AFRO,2020,12,380,5
Gabon,GAB,AFRO,2021,1,1177,4
Gabon,GAB,AFRO,2021,2,3816,15
Gabon,GAB,AFRO,2021,3,4576,31
Gabon,GAB,AFRO,2021,4,3428,24
Gabon,GAB,AFRO,2021,5,1797,12
Gabon,GAB,AFRO,2021,6,619,9
Gabon,GAB,AFRO,2021,7,400,5
Gabon,GAB,AFRO,2021,8,435,1
Gabon,GAB,AFRO,2021,9,3696,18
Gabon,GAB,AFRO,2021,10,6010,56
Gabon,GAB,AFRO,2021,11,1817,40
Gabon,GAB,AFRO,2021,12,3731,9
Gambia,GMB,AFRO,2020,1,0,0
Gambia,GMB,AFRO,2020,2,0,0
Gambia,GMB,AFRO,2020,3,3,1
Gambia,GMB,AFRO,2020,4,8,0
Gambia,GMB,AFRO,2020,5,14,0
Gambia,GMB,AFRO,2020,6,22,1
Gambia,GMB,AFRO,2020,7,356,6
Gambia,GMB,AFRO,2020,8,2394,88
Gambia,GMB,AFRO,2020,9,782,16
Gambia,GMB,AFRO,2020,10,87,7
Gambia,GMB,AFRO,2020,11,68,4
Gambia,GMB,AFRO,2020,12,63,1
Gambia,GMB,AFRO,2021,1,293,4
Gambia,GMB,AFRO,2021,2,601,20
Gambia,GMB,AFRO,2021,3,729,16
Gambia,GMB,AFRO,2021,4,467,10
Gambia,GMB,AFRO,2021,5,106,5
Gambia,GMB,AFRO,2021,6,86,2
Gambia,GMB,AFRO,2021,7,1883,32
Gambia,GMB,AFRO,2021,8,1736,106
Gambia,GMB,AFRO,2021,9,236,19
Gambia,GMB,AFRO,2021,10,33,2
Gambia,GMB,AFRO,2021,11,22,2
Gambia,GMB,AFRO,2021,12,181,1
Georgia,GEO,EURO,2020,1,0,0
Georgia,GEO,EURO,2020,2,3,0
Georgia,GEO,EURO,2020,3,112,0
Georgia,GEO,EURO,2020,4,424,6
Georgia,GEO,EURO,2020,5,244,6
Georgia,GEO,EURO,2020,6,145,3
Georgia,GEO,EURO,2020,7,240,2
Georgia,GEO,EURO,2020,8,319,2
Georgia,GEO,EURO,2020,9,4705,17
Georgia,GEO,EURO,2020,10,32744,271
Georgia,GEO,EURO,2020,11,96648,960
Georgia,GEO,EURO,2020,12,91836,1238
Georgia,GEO,EURO,2021,1,30691,673
Georgia,GEO,EURO,2021,2,12647,332
Georgia,GEO,EURO,2021,3,11003,268
Georgia,GEO,EURO,2021,4,28549,332
Georgia,GEO,EURO,2021,5,33653,663
Georgia,GEO,EURO,2021,6,22115,543
Georgia,GEO,EURO,2021,7,53456,504
Georgia,GEO,EURO,2021,8,130277,1588
Georgia,GEO,EURO,2021,9,63201,1538
Georgia,GEO,EURO,2021,10,106235,1099
Georgia,GEO,EURO,2021,11,126396,2009
Georgia,GEO,EURO,2021,12,89098,1746
Germany,DEU,EURO,2020,1,5,0
Germany,DEU,EURO,2020,2,52,0
Germany,DEU,EURO,2020,3,61856,583
Germany,DEU,EURO,2020,4,97206,5705
Germany,DEU,EURO,2020,5,22363,2212
Germany,DEU,EURO,2020,6,12777,473
Germany,DEU,EURO,2020,7,14439,168
Germany,DEU,EURO,2020,8,33683,157
Germany,DEU,EURO,2020,9,46838,190
Germany,DEU,EURO,2020,10,229534,964
Germany,DEU,EURO,2020,11,535116,5796
Germany,DEU,EURO,2020,12,665868,16823
Germany,DEU,EURO,2021,1,496626,23874
Germany,DEU,EURO,2021,2,225973,13100
Germany,DEU,EURO,2021,3,366537,6297
Germany,DEU,EURO,2021,4,572724,6508
Germany,DEU,EURO,2021,5,299529,5592
Germany,DEU,EURO,2021,6,47015,2433
Germany,DEU,EURO,2021,7,41024,783
Germany,DEU,EURO,2021,8,173691,542
Germany,DEU,EURO,2021,9,284645,1438
Germany,DEU,EURO,2021,10,370049,2091
Germany,DEU,EURO,2021,11,1239263,5615
Germany,DEU,EURO,2021,12,1313609,10581
Ghana,GHA,AFRO,2020,1,0,0
Ghana,GHA,AFRO,2020,2,0,0
Ghana,GHA,AFRO,2020,3,152,4
Ghana,GHA,AFRO,2020,4,1519,12
Ghana,GHA,AFRO,2020,5,6097,19
