"Country","WHO_region","months","est","lwr","uppr"
"C̫te d'Ivoire","AFRO",7,16260.3675823225,16092.5203990282,16423.2061683662
"C̫te d'Ivoire","AFRO",8,16321.9514748798,16163.4032046554,16478.9949135201
"C̫te d'Ivoire","AFRO",9,16284.4182110226,16131.7253697054,16435.1890091726
"C̫te d'Ivoire","AFRO",10,16226.133595343,16072.7893436096,16385.1272764174
"C̫te d'Ivoire","AFRO",11,16112.2453046571,15971.046287612,16265.2385761637
"C̫te d'Ivoire","AFRO",12,16053.018722209,15900.6614274253,16206.0779931461
"C̫te d'Ivoire","AFRO",13,15966.8018443263,15744.3145807068,16187.8381802474
"C̫te d'Ivoire","AFRO",14,15757.594024184,15546.9971248069,15977.8715042739
"C̫te d'Ivoire","AFRO",15,15652.652190809,15435.0802577656,15888.4311307001
"C̫te d'Ivoire","AFRO",16,15696.3861418169,15459.7118052173,15910.3126162374
"C̫te d'Ivoire","AFRO",17,15780.7924458962,15558.8528121929,16006.0835199511
"C̫te d'Ivoire","AFRO",18,15981.1802169188,15757.8843692397,16204.1031826661
"C̫te d'Ivoire","AFRO",19,16092.8332606619,15872.9991659717,16316.1745972496
"C̫te d'Ivoire","AFRO",20,16150.6734093786,15927.2723752674,16404.7286249153
"C̫te d'Ivoire","AFRO",21,16106.6440915378,15890.7409487877,16340.3271472133
"C̫te d'Ivoire","AFRO",22,16056.3299327348,15830.6715779245,16289.5973164546
"C̫te d'Ivoire","AFRO",23,15940.8504606948,15709.5096950776,16171.5201287486
"C̫te d'Ivoire","AFRO",24,15878.4697835144,15652.9550386271,16107.5951858739
"Cameroon","AFRO",1,16223.777373466,16101.6025909855,16352.5544594065
"Cameroon","AFRO",2,16048.4193707636,15919.9894998925,16171.3390800345
"Cameroon","AFRO",3,15919.238476448,15797.5211414897,16043.4757460883
"Cameroon","AFRO",4,15905.604833681,15780.9244618648,16027.4811862999
"Cameroon","AFRO",5,16007.907435649,15888.389971427,16129.8659109837
"Cameroon","AFRO",6,16151.6339928253,16025.5258376049,16282.2959258629
"Cameroon","AFRO",7,16266.2979178333,16144.1291092323,16399.945662882
"Cameroon","AFRO",8,16263.8839583902,16144.3815610332,16389.8380902296
"Cameroon","AFRO",9,16269.2619374975,16131.85271823,16394.4883545801
"Cameroon","AFRO",10,16182.4341253345,16059.6613118914,16299.7470138641
"Cameroon","AFRO",11,16172.8448929256,16052.4819544855,16299.458380734
"Cameroon","AFRO",12,16206.4321208685,16083.6801529461,16331.998777952
"Cameroon","AFRO",13,15998.8533202733,15813.3986604164,16180.6920215088
"Cameroon","AFRO",14,15825.550701543,15646.9841201016,16009.4745654292
"Cameroon","AFRO",15,15689.779677758,15509.6557196617,15869.4276074354
"Cameroon","AFRO",16,15684.6368517043,15493.5648232546,15867.2404161657
"Cameroon","AFRO",17,15780.9087542785,15594.1129556425,15959.7073135754
"Cameroon","AFRO",18,15922.3921891817,15732.0667618433,16113.5033308921
"Cameroon","AFRO",19,16035.646872062,15858.5312787634,16221.3807300994
"Cameroon","AFRO",20,16035.1516128722,15855.7692231244,16219.3426056248
"Cameroon","AFRO",21,16039.470142785,15838.9418389001,16233.2517577537
"Cameroon","AFRO",22,15953.8066808308,15762.6930922825,16139.5300570627
"Cameroon","AFRO",23,15948.551220142,15747.0385271516,16138.5569281572
"Cameroon","AFRO",24,15973.3605562105,15787.9986646205,16173.4318553566
"Democratic Republic of the Congo","AFRO",1,60137.8933693582,59632.6296981854,60615.776686436
"Democratic Republic of the Congo","AFRO",2,59986.0638428684,59514.1587584154,60493.1592955716
"Democratic Republic of the Congo","AFRO",3,59956.3867229309,59475.5595538728,60470.3084470076
"Democratic Republic of the Congo","AFRO",4,59997.3598260761,59529.9185526621,60447.4075627889
"Democratic Republic of the Congo","AFRO",5,60025.7219023022,59552.3905009553,60513.1446784684
"Democratic Republic of the Congo","AFRO",6,60484.4548309665,59999.8309051786,60981.3388594377
"Democratic Republic of the Congo","AFRO",7,60607.6451332893,60125.1250466508,61078.4688696733
"Democratic Republic of the Congo","AFRO",8,60347.7795538944,59854.3556934135,60853.2438425597
"Democratic Republic of the Congo","AFRO",9,60227.994206936,59751.3396208132,60705.073265542
"Democratic Republic of the Congo","AFRO",10,60152.876315924,59687.1632143253,60614.9287131052
"Democratic Republic of the Congo","AFRO",11,60214.5768596079,59749.2359652529,60673.6696014114
"Democratic Republic of the Congo","AFRO",12,60142.583890939,59673.5187480365,60647.9346143005
"Democratic Republic of the Congo","AFRO",13,60277.6955573908,59489.7953730366,61036.9022220787
"Democratic Republic of the Congo","AFRO",14,60112.2550766806,59379.9414781866,60851.7103871062
"Democratic Republic of the Congo","AFRO",15,60073.5148594073,59355.9042680105,60770.3016483231
"Democratic Republic of the Congo","AFRO",16,60130.9981146141,59422.522329902,60831.5472290223
"Democratic Republic of the Congo","AFRO",17,60173.4899423238,59474.9467722593,60899.9327495659
"Democratic Republic of the Congo","AFRO",18,60622.8371200275,59872.2648301832,61412.9094093331
"Democratic Republic of the Congo","AFRO",19,60741.6220195432,59993.4325282795,61481.9893105056
"Democratic Republic of the Congo","AFRO",20,60490.6031695258,59793.5955420629,61174.7483345527
"Democratic Republic of the Congo","AFRO",21,60347.3126756907,59650.7279641064,61076.2592072192
"Democratic Republic of the Congo","AFRO",22,60293.1960603281,59588.7304473626,61006.1840135159
"Democratic Republic of the Congo","AFRO",23,60358.8130580815,59669.3881754998,61116.35081138
"Democratic Republic of the Congo","AFRO",24,60279.3235267651,59541.218518728,61029.0588199422
"Congo","AFRO",1,2934.37377992317,2888.34462911362,2986.05744885475
"Congo","AFRO",2,2919.73425861116,2873.76824670016,2968.58216150232
"Congo","AFRO",3,2916.75096045449,2867.23699408598,2962.12404365508
"Congo","AFRO",4,2915.33162740018,2867.95759229371,2967.68992239161
"Congo","AFRO",5,2920.94270537546,2876.5396988506,2968.51874575823
"Congo","AFRO",6,2950.43869152834,2898.26374992186,2999.92539987508
"Congo","AFRO",7,2958.52737971373,2910.78873368417,3008.82523585974
"Congo","AFRO",8,2952.90713555249,2906.15245074102,3004.40739029374
"Congo","AFRO",9,2953.19536626644,2903.17977129934,3000.24386281489
"Congo","AFRO",10,2942.60483160468,2894.68465870442,2991.50653725979
"Congo","AFRO",11,2943.38249726398,2896.23647529926,2991.92790381258
"Congo","AFRO",12,2938.25040439773,2890.64802760502,2985.95519277776
"Congo","AFRO",13,2955.76002668816,2884.9764087319,3029.78082898861
"Congo","AFRO",14,2944.14226165356,2872.78344998827,3018.66303788481
"Congo","AFRO",15,2938.39109992457,2869.1363852794,3009.08113036467
"Congo","AFRO",16,2936.01046244879,2868.02888113614,3009.93868608325
"Congo","AFRO",17,2942.48023368823,2871.61967308705,3015.54233452924
"Congo","AFRO",18,2976.18817755498,2906.38957466484,3051.05327436821
"Congo","AFRO",19,2979.92596323636,2911.26331017967,3054.87087396066
"Congo","AFRO",20,2975.69493823235,2908.52836428467,3047.88957136915
"Congo","AFRO",21,2976.66278926428,2905.36340652363,3045.95530082192
"Congo","AFRO",22,2965.62957886942,2895.53517536032,3038.9668489673
"Congo","AFRO",23,2966.41027641278,2894.9306441622,3038.27372218005
"Congo","AFRO",24,2963.01483410886,2892.08149700927,3034.36526406233
"Cook Islands","WPRO",1,13.5642065107217,12.4330431590125,14.7535618842379
"Cook Islands","WPRO",2,13.5137498341732,12.4555752665862,14.7365350582219
"Cook Islands","WPRO",3,13.5698871443769,12.4270916225642,14.6778122356961
"Cook Islands","WPRO",4,13.5999254225051,12.4570431815662,14.7808707393167
"Cook Islands","WPRO",5,13.7145296415575,12.5726845074831,14.9178638112287
"Cook Islands","WPRO",6,13.8397489856368,12.6307229639834,15.0532857214488
"Cook Islands","WPRO",7,13.8903202915121,12.7586838788422,15.137521768308
"Cook Islands","WPRO",8,13.9263169226683,12.7629560972863,15.0795020386334
"Cook Islands","WPRO",9,13.8857300385695,12.7725033998531,15.0927401194958
"Cook Islands","WPRO",10,13.8098782505481,12.6155959459112,15.0058280615783
"Cook Islands","WPRO",11,13.6887790111067,12.5403668648061,14.8957337890592
"Cook Islands","WPRO",12,13.6088517378238,12.5289243785358,14.7526419771455
"Cook Islands","WPRO",13,13.8110591285082,12.4872888845689,15.1368083449629
"Cook Islands","WPRO",14,13.7540769246148,12.4191962971648,15.0974393843348
"Cook Islands","WPRO",15,13.826083066034,12.5437361379395,15.216551458344
"Cook Islands","WPRO",16,13.8598013693756,12.5621613177713,15.1436744728719
"Cook Islands","WPRO",17,13.9538346226305,12.6569595529743,15.3387439337137
"Cook Islands","WPRO",18,14.0662432476993,12.7215976747585,15.4133462448306
"Cook Islands","WPRO",19,14.1380497212424,12.8173719307339,15.5822885144742
"Cook Islands","WPRO",20,14.1687457998252,12.816421812333,15.6994130956496
"Cook Islands","WPRO",21,14.0766858608042,12.7997735097089,15.5157532383445
"Cook Islands","WPRO",22,14.0654028529293,12.8510559294935,15.369447218744
"Cook Islands","WPRO",23,13.9855352898482,12.6406030650132,15.3997348101292
"Cook Islands","WPRO",24,13.8930714669295,12.6429682337129,15.25202672405
"Colombia","AMRO",1,21891.9224199803,21530.5427889851,22256.7239244679
"Colombia","AMRO",2,18561.4590571152,18168.0913672738,18961.9074193196
"Colombia","AMRO",3,20479.2636095122,20049.0328220012,20875.3919723253
"Colombia","AMRO",4,19785.6347531267,19380.8155101418,20205.2025372288
"Colombia","AMRO",5,21094.7987975337,20671.7340084466,21518.8792511004
"Colombia","AMRO",6,21009.7419185584,20606.2492174318,21425.6449557256
"Colombia","AMRO",7,21230.5623593298,20804.9812286885,21683.3133567356
"Colombia","AMRO",8,20873.4241853918,20450.3458269523,21269.6820861606
"Colombia","AMRO",9,19955.191357981,19573.5307295413,20352.5519516047
"Colombia","AMRO",10,20517.6006794385,20094.3915212951,20940.9600958386
"Colombia","AMRO",11,20348.8454113814,19922.8244110978,20780.3420300799
"Colombia","AMRO",12,21898.115961438,21525.0569331798,22299.8445089228
"Colombia","AMRO",13,22417.760620127,22014.1381548154,22830.9407144076
"Colombia","AMRO",14,19016.9917776329,18602.2796358955,19447.4743863754
"Colombia","AMRO",15,20990.5278665938,20521.9827054376,21456.5021953515
"Colombia","AMRO",16,20245.168517318,19792.0027961957,20687.862189275
"Colombia","AMRO",17,21618.495470663,21124.7595783215,22120.2066720309
"Colombia","AMRO",18,21525.372106864,21047.5520067386,22004.7471242195
"Colombia","AMRO",19,21738.3404356726,21239.9341609944,22229.7343013406
"Colombia","AMRO",20,21376.0828646873,20914.956098777,21857.6286846257
"Colombia","AMRO",21,20427.7574736713,19975.6332079484,20871.7954186885
"Colombia","AMRO",22,21007.0157347801,20547.4556166169,21455.2098349568
"Colombia","AMRO",23,20824.2590046804,20338.6116878537,21263.1864538461
"Colombia","AMRO",24,22428.3708490919,22031.8473062888,22813.6685700664
"Comoros","AFRO",1,419.600379249532,414.506879109399,424.560224300314
"Comoros","AFRO",2,418.409905983973,412.982422189764,423.670934496305
"Comoros","AFRO",3,418.032912400372,412.636683883716,423.088833395986
"Comoros","AFRO",4,418.024274112894,412.27055458009,423.605992691273
"Comoros","AFRO",5,420.861586314545,415.875870129043,426.459637993708
"Comoros","AFRO",6,424.467360362859,418.891313533708,430.100809085309
"Comoros","AFRO",7,426.586004320244,421.388785485002,431.72345327479
"Comoros","AFRO",8,425.984852557546,420.582323179218,431.456491623703
"Comoros","AFRO",9,425.015248305379,419.131946757141,430.133072983819
"Comoros","AFRO",10,421.252206199961,415.627660647637,426.897620756597
"Comoros","AFRO",11,418.613224599003,413.255901699856,424.061602367836
"Comoros","AFRO",12,418.226693994416,413.092508421143,423.400309918278
"Comoros","AFRO",13,421.485929949289,415.689284001789,427.500038538109
"Comoros","AFRO",14,420.074095140402,414.158611013929,426.110430094889
"Comoros","AFRO",15,419.774086871764,413.850879347578,425.950261781735
"Comoros","AFRO",16,419.900632363899,414.084617266483,425.593991750423
"Comoros","AFRO",17,422.575330957429,416.433543481838,428.488768119099
"Comoros","AFRO",18,426.11073198731,419.66826561974,432.227743799474
"Comoros","AFRO",19,428.495484162235,423.234822659948,434.108422009022
"Comoros","AFRO",20,427.763124102262,421.432265201389,433.544704867501
"Comoros","AFRO",21,426.694046470212,421.099217318763,432.737406403785
"Comoros","AFRO",22,422.905880243487,416.857529599485,429.262978216893
"Comoros","AFRO",23,420.443410839068,414.59613235458,426.062640405116
"Comoros","AFRO",24,419.939081489546,414.001331921781,425.505876411545
"Cabo Verde","AFRO",1,251.814613501278,241.346831855714,262.444942103484
"Cabo Verde","AFRO",2,250.541401313666,240.155040864733,260.939900013111
"Cabo Verde","AFRO",3,251.774351170145,241.21428597381,262.686239111759
"Cabo Verde","AFRO",4,251.116518235724,240.500825310224,261.728511496231
"Cabo Verde","AFRO",5,251.019602696425,240.704140360933,261.317986106145
"Cabo Verde","AFRO",6,249.432909527813,238.560075751189,259.350863422325
"Cabo Verde","AFRO",7,248.376260231045,237.813204986071,259.531665168862
"Cabo Verde","AFRO",8,246.146855493751,235.482511784558,257.437615306238
"Cabo Verde","AFRO",9,245.552225096234,235.53161619141,255.662638109185
"Cabo Verde","AFRO",10,245.734531405517,235.289704657606,256.362513568513
"Cabo Verde","AFRO",11,247.685709593838,237.544792511505,258.218337579883
"Cabo Verde","AFRO",12,250.208005638254,239.999820178893,260.286862443786
"Cabo Verde","AFRO",13,262.806027074613,247.517721749693,279.559547094993
"Cabo Verde","AFRO",14,261.002865534384,246.38110096996,277.547646577424
"Cabo Verde","AFRO",15,262.994124787957,248.036138068377,278.216168837368
"Cabo Verde","AFRO",16,261.504739753272,246.66246450142,276.83446693635
"Cabo Verde","AFRO",17,262.110078445023,247.638014354064,276.781465622872
"Cabo Verde","AFRO",18,259.679424617508,245.710190126165,274.99565001717
"Cabo Verde","AFRO",19,259.089541288106,244.05903522645,273.715909852285
"Cabo Verde","AFRO",20,256.438083242165,242.170004238294,271.647390423312
"Cabo Verde","AFRO",21,255.979876479958,241.636422167753,271.331378520466
"Cabo Verde","AFRO",22,256.527562597218,241.976780493241,272.054196958071
"Cabo Verde","AFRO",23,258.383109002741,244.031118150977,275.076165608953
"Cabo Verde","AFRO",24,260.745186522571,245.738909279237,276.86193315787
"Costa Rica","AMRO",1,2233.36027650353,2116.73065276597,2348.75528036837
"Costa Rica","AMRO",2,1868.50951523145,1761.48180245381,1979.80447425021
"Costa Rica","AMRO",3,1999.50972575983,1882.08146578529,2105.89692466821
"Costa Rica","AMRO",4,1996.34804965179,1879.41101301038,2112.62507987991
"Costa Rica","AMRO",5,2057.81748819625,1935.74054464439,2183.96349965874
"Costa Rica","AMRO",6,2063.39851937976,1945.30902156199,2182.58956850792
"Costa Rica","AMRO",7,2057.48199408866,1940.94571355025,2189.77252411994
"Costa Rica","AMRO",8,2072.19715596007,1951.16258694176,2186.71844954781
"Costa Rica","AMRO",9,2030.79209680598,1912.6461440023,2148.7942104555
"Costa Rica","AMRO",10,2100.9354522608,1971.65773881591,2224.1226159915
"Costa Rica","AMRO",11,2135.02368108879,2015.19174550904,2273.78689138269
"Costa Rica","AMRO",12,2236.63109435674,2112.60742352437,2361.50580505754
"Costa Rica","AMRO",13,2281.87076371923,2104.99115020182,2463.30568311633
"Costa Rica","AMRO",14,1907.58670221381,1753.91972734976,2064.22946600763
"Costa Rica","AMRO",15,2038.27314198667,1865.22416740727,2207.95862992637
"Costa Rica","AMRO",16,2040.09344849237,1872.8907880047,2206.50912968006
"Costa Rica","AMRO",17,2099.11444807157,1910.54363416092,2275.09913360846
"Costa Rica","AMRO",18,2105.59424786423,1922.44056988921,2281.90979634739
"Costa Rica","AMRO",19,2107.47209422403,1945.03288261503,2278.98940089896
"Costa Rica","AMRO",20,2115.74428273314,1940.02157623751,2282.19325037721
"Costa Rica","AMRO",21,2075.82118470292,1914.95277953842,2243.29829333821
"Costa Rica","AMRO",22,2143.50247712016,1972.8953543857,2327.64292531114
"Costa Rica","AMRO",23,2185.34394428364,1999.88079129439,2371.97718484349
"Costa Rica","AMRO",24,2279.5724007088,2107.3291128224,2461.26157805755
"Cuba","AMRO",1,9907.14451304156,9538.7546564237,10276.2180002808
"Cuba","AMRO",2,9584.65994731078,9140.21615039785,9987.78928526047
"Cuba","AMRO",3,9301.92455415462,8882.48754664887,9696.32975252816
"Cuba","AMRO",4,9081.53667306066,8676.34168747444,9453.78189899641
"Cuba","AMRO",5,9178.99522424784,8773.04148453788,9608.64633573159
"Cuba","AMRO",6,9516.44098794011,9079.22146332152,9934.14840764215
"Cuba","AMRO",7,9863.93678575175,9417.80499980432,10285.9834213442
"Cuba","AMRO",8,9681.90046041691,9263.48505134157,10122.4164798147
"Cuba","AMRO",9,9357.66130978221,8930.33870964426,9770.85009688223
"Cuba","AMRO",10,9407.81739352867,9010.84432751548,9813.05176144842
"Cuba","AMRO",11,9678.11623203384,9279.3800806251,10088.2168395141
"Cuba","AMRO",12,9899.65073996871,9499.33255074929,10279.0388296431
"Cuba","AMRO",13,10190.5535549131,9712.90880432267,10670.0212004964
"Cuba","AMRO",14,9897.83073562672,9437.10351083648,10403.9410397223
"Cuba","AMRO",15,9601.18236360757,9108.46590820511,10086.8513734237
"Cuba","AMRO",16,9363.52717029796,8930.56677801583,9839.94771600326
"Cuba","AMRO",17,9446.40112451594,8987.10502193267,9939.87342960195
"Cuba","AMRO",18,9788.04442680912,9296.85215562344,10305.8028548037
"Cuba","AMRO",19,10143.2168010729,9635.6985939235,10629.1222927125
"Cuba","AMRO",20,9982.84853228904,9517.75166070963,10500.1904492329
"Cuba","AMRO",21,9647.68537515505,9164.65386365884,10103.1282840429
"Cuba","AMRO",22,9703.36525152179,9216.58593644553,10181.969001112
"Cuba","AMRO",23,9949.78806831568,9437.81056033949,10453.5387172554
"Cuba","AMRO",24,10192.9086858412,9737.15610790281,10685.460071929
"Cyprus","EURO",1,655.878577692362,610.36552992262,700.261346887969
"Cyprus","EURO",2,666.519078397745,621.430430113315,713.483317106272
"Cyprus","EURO",3,626.82423879353,582.326930649536,673.034241721152
"Cyprus","EURO",4,577.121682345605,534.400862147265,622.349765455841
"Cyprus","EURO",5,527.627853944267,487.873767885298,564.521357829993
"Cyprus","EURO",6,502.114842145703,465.571313452974,538.462838279938
"Cyprus","EURO",7,519.823544238499,482.645552325268,560.157635113565
"Cyprus","EURO",8,515.339795386963,479.117179044567,554.162593199902
"Cyprus","EURO",9,496.855873738326,459.936425557068,533.828200169264
"Cyprus","EURO",10,506.000496813586,468.981559896205,543.737229036668
"Cyprus","EURO",11,558.984074265236,519.531489202202,600.613262241378
"Cyprus","EURO",12,656.228749958028,617.372728197564,702.831686856895
"Cyprus","EURO",13,658.017288081264,597.314785001784,723.640721221021
"Cyprus","EURO",14,667.0627832128,601.824520554165,734.053729385261
"Cyprus","EURO",15,625.788995641405,566.641081673348,686.341137226085
"Cyprus","EURO",16,575.207531225324,520.305388229741,636.47231426053
"Cyprus","EURO",17,529.080246983028,479.497907714078,584.247743978439
"Cyprus","EURO",18,501.401916472667,452.821991201023,554.164486946824
"Cyprus","EURO",19,519.337053344273,465.083158064868,575.350884445312
"Cyprus","EURO",20,514.838133669509,465.555232394566,567.427700835031
"Cyprus","EURO",21,496.512354637511,444.843681610691,544.922392871034
"Cyprus","EURO",22,506.559773623956,460.769048117759,558.575267163014
"Cyprus","EURO",23,558.384538947071,505.030290890848,610.007017795083
"Cyprus","EURO",24,657.74580047954,603.28494565274,718.084778680156
"Czechia","EURO",1,10345.7587376749,9902.00163875508,10785.2986898427
"Czechia","EURO",2,10573.3082083105,10137.1542874049,11098.1353524876
"Czechia","EURO",3,10339.7328794345,9904.782283208,10849.2703777456
"Czechia","EURO",4,9667.55544629695,9241.02805776394,10162.4728684512
"Czechia","EURO",5,9183.61806649809,8746.59047989783,9595.68595594067
"Czechia","EURO",6,8970.96511658297,8561.98512392538,9392.58767366423
"Czechia","EURO",7,9099.67760484629,8685.69496516476,9527.61694231123
"Czechia","EURO",8,9137.57014880973,8713.8400176164,9557.76634270401
"Czechia","EURO",9,9118.8423776597,8683.74161956048,9532.04214300682
"Czechia","EURO",10,9346.26833501109,8899.22063746876,9772.75523840868
"Czechia","EURO",11,9702.03647640399,9261.39701513969,10166.3372975795
"Czechia","EURO",12,10355.632700322,9956.96203001175,10784.7346513912
"Czechia","EURO",13,10447.4696030537,9914.34105281895,10973.1682495839
"Czechia","EURO",14,10676.1707677479,10113.6914940459,11252.8031844541
"Czechia","EURO",15,10461.9977214351,9934.8064415647,11036.0211762436
"Czechia","EURO",16,9760.48891789269,9167.43905343121,10314.8300502987
"Czechia","EURO",17,9267.69859695874,8770.99342050751,9758.50820261213
"Czechia","EURO",18,9077.10223354212,8576.04147596174,9586.55589259581
"Czechia","EURO",19,9170.97437302858,8690.94246686923,9682.45939370821
"Czechia","EURO",20,9229.38185806624,8711.96838574908,9721.62622398795
"Czechia","EURO",21,9190.16145269587,8729.11338785277,9695.43949230901
"Czechia","EURO",22,9439.44719928369,8902.54862776733,9954.19307852507
"Czechia","EURO",23,9795.07825617491,9276.7045436975,10306.725207888
"Czechia","EURO",24,10457.5168139732,9952.44169534082,11039.1251648625
"Germany","EURO",1,82298.2978530072,76989.9798037969,88052.8724617354
"Germany","EURO",2,85557.9046371946,79778.8058527146,91709.3177122688
"Germany","EURO",3,85017.2088267904,79491.6562140447,90786.4271943975
"Germany","EURO",4,77522.3295795996,71893.5126932468,83346.9136942275
"Germany","EURO",5,72875.6692033596,67780.392412092,77745.0578606763
"Germany","EURO",6,70664.9230426116,65981.7250463746,75726.5029336045
"Germany","EURO",7,72102.5983495303,67184.8183609768,77010.0630973393
"Germany","EURO",8,71334.4177969275,66387.039816707,76530.5120850457
"Germany","EURO",9,70321.6717604485,65626.1433703484,75597.6655174042
"Germany","EURO",10,72857.0436192246,68001.6984632642,78537.7176824291
"Germany","EURO",11,76257.0391001539,70963.7856385034,81354.7335644283
"Germany","EURO",12,82413.7890906808,76633.9002047983,88030.0821848373
"Germany","EURO",13,79753.7913916594,71849.8055953385,88245.5766939134
"Germany","EURO",14,82963.8714227855,74680.7738902331,91544.4502259535
"Germany","EURO",15,82202.6959116101,73893.3136025739,91140.4897774089
"Germany","EURO",16,75069.0889073531,67522.3665594614,82962.1472710809
"Germany","EURO",17,70442.7150464471,63348.5121183341,77753.8999805034
"Germany","EURO",18,68209.8208463059,61055.9903941776,75596.5080987504
"Germany","EURO",19,69698.6043084317,62574.507483335,77368.5066258711
"Germany","EURO",20,69123.0679259559,61989.243014119,76486.3627135065
"Germany","EURO",21,67787.3862472898,61068.1424737456,74916.4899044944
"Germany","EURO",22,70518.4869600548,63686.6445892883,77775.4128949946
"Germany","EURO",23,73930.4194101039,66483.2466365848,81949.6049430227
"Germany","EURO",24,79638.3853482145,72260.8208393985,87689.73707458
"Djibouti","EMRO",1,623.356132825345,614.19816761667,632.533420079128
"Djibouti","EMRO",2,616.309311545582,606.814365006425,625.678274520428
"Djibouti","EMRO",3,609.041129589893,600.129344723498,617.450751706049
"Djibouti","EMRO",4,605.065420368579,595.729529285315,614.308302171686
"Djibouti","EMRO",5,595.920086573432,588.002091145864,604.38296437647
"Djibouti","EMRO",6,590.40439445335,581.880328601883,598.953600221983
"Djibouti","EMRO",7,583.634932082406,574.683531512532,592.7671449524
"Djibouti","EMRO",8,587.76282968619,579.076510451745,596.393592470866
"Djibouti","EMRO",9,593.955066853766,585.675748755417,602.833863194367
"Djibouti","EMRO",10,603.205064644087,594.484956096815,612.298065046741
"Djibouti","EMRO",11,612.570034452888,603.613863371382,621.729441792289
"Djibouti","EMRO",12,616.014531346837,606.823494110517,626.058438198063
"Djibouti","EMRO",13,626.282308505846,615.879122157092,636.41828927067
"Djibouti","EMRO",14,619.481899820077,608.765172991576,630.125629119046
"Djibouti","EMRO",15,611.750214822075,601.760976642952,621.626042369319
"Djibouti","EMRO",16,608.228742512267,596.85208980042,619.003428350684
"Djibouti","EMRO",17,598.885397600587,588.17520785678,609.566276750928
"Djibouti","EMRO",18,593.137750490934,582.94979553836,603.374677456638
"Djibouti","EMRO",19,586.502969679231,576.09358883242,597.433840951351
"Djibouti","EMRO",20,590.822994144993,580.494126280065,600.215749985861
"Djibouti","EMRO",21,596.803206955545,586.020763070629,607.688064046906
"Djibouti","EMRO",22,606.202940863014,595.65748451214,616.893042681029
"Djibouti","EMRO",23,615.484028479032,604.369136963451,626.815169222221
"Djibouti","EMRO",24,619.256789593124,608.17042955922,630.091043992191
"Dominica","AMRO",1,63.0575000459934,60.0427591730258,65.9361288304969
"Dominica","AMRO",2,63.0379603876442,60.1067595007923,66.3092285079948
"Dominica","AMRO",3,63.3380638339208,60.4744168665498,66.3259130116607
"Dominica","AMRO",4,62.9466937837026,59.9469353485592,66.0419648216179
"Dominica","AMRO",5,62.4749934638662,59.4985018383697,65.5333968265736
"Dominica","AMRO",6,62.3999041020842,59.222254426572,65.421530699482
"Dominica","AMRO",7,62.3189345696103,59.4504244170964,65.3098910621307
"Dominica","AMRO",8,62.1931887598347,59.0594962802737,65.3027407900551
"Dominica","AMRO",9,62.337254811632,59.3361877228637,65.5701567874546
"Dominica","AMRO",10,62.7876954025403,59.8442998768993,65.7163863588186
"Dominica","AMRO",11,62.9291447970471,59.8093964037065,65.9342594309714
"Dominica","AMRO",12,63.1353035783331,60.262206871541,66.2745776516037
"Dominica","AMRO",13,63.5012253525391,59.8291676389398,67.3955213212073
"Dominica","AMRO",14,63.378552466111,59.8535653256361,67.141974977736
"Dominica","AMRO",15,63.8849449557354,60.0093673224714,67.46220211172
"Dominica","AMRO",16,63.3879426962364,59.6529468948764,67.1871485087123
"Dominica","AMRO",17,62.9770781198662,59.4042479194851,66.7356855215395
"Dominica","AMRO",18,62.8184253520658,59.2051098080304,66.7410671177877
"Dominica","AMRO",19,62.7166961698064,59.2621610846033,66.314751205247
"Dominica","AMRO",20,62.6206231299609,59.0286648520188,66.4709582601012
"Dominica","AMRO",21,62.7767242974945,59.1490656602413,66.2557689714085
"Dominica","AMRO",22,63.1000721963233,59.4928249205638,66.7451155124977
"Dominica","AMRO",23,63.3515879767839,59.5650807502426,67.242361157857
"Dominica","AMRO",24,63.5718358122387,59.831859976374,67.5227078231597
"Denmark","EURO",1,4864.78128694162,4693.1443787568,5050.957997288
"Denmark","EURO",2,4797.58533241855,4593.61777099036,4999.00779250262
"Denmark","EURO",3,5038.31270003061,4828.05186194528,5252.16631694092
"Denmark","EURO",4,4542.53413886776,4372.84399939364,4723.05282547875
"Denmark","EURO",5,4420.99484594629,4233.00492529533,4598.49063503592
"Denmark","EURO",6,4203.45611482719,4030.45320687916,4380.35199090364
"Denmark","EURO",7,4289.93338811384,4113.30004638243,4483.49131151
"Denmark","EURO",8,4278.1273298747,4101.3552711198,4457.02649428439
"Denmark","EURO",9,4195.4966011758,4016.38537555532,4375.75105622123
"Denmark","EURO",10,4382.35190536808,4201.6701947159,4559.65421470949
"Denmark","EURO",11,4464.56614336472,4284.56332280053,4660.11320514584
"Denmark","EURO",12,4862.43678462494,4684.05148935449,5041.89155807504
"Denmark","EURO",13,4842.82092752744,4565.43092774896,5127.62031857855
"Denmark","EURO",14,4769.35250402583,4504.39843351468,5060.42405597855
"Denmark","EURO",15,5014.54861036633,4721.48279323413,5313.30490995496
"Denmark","EURO",16,4516.70866197307,4243.98725287682,4794.30585172718
"Denmark","EURO",17,4399.71412263032,4158.91538147153,4648.16169585635
"Denmark","EURO",18,4189.87673708665,3950.18144353538,4441.25997047143
"Denmark","EURO",19,4258.74803975831,4017.74131657646,4509.83238090121
"Denmark","EURO",20,4262.82661850373,4026.9312693796,4516.19344286669
"Denmark","EURO",21,4177.68752746901,3928.78173756626,4430.99023905937
