"Country","WHO_region","months","est","lwr","uppr"
"Lebanon","EMRO",11,4332,4332,4332
"Lebanon","EMRO",12,4767,4767,4767
"Lebanon","EMRO",13,6641,6641,6641
"Lebanon","EMRO",14,6368,6368,6368
"Lebanon","EMRO",15,6935,6935,6935
"Lebanon","EMRO",16,5434,5434,5434
"Lebanon","EMRO",17,3768,3768,3768
"Lebanon","EMRO",18,3085,3085,3085
"Lebanon","EMRO",19,3331,3331,3331
"Lebanon","EMRO",20,3992,3992,3992
"Lebanon","EMRO",21,3822,3822,3822
"Lebanon","EMRO",22,3596,3596,3596
"Lebanon","EMRO",23,4124,4124,4124
"Lebanon","EMRO",24,4926,4926,4926
"Liberia","AFRO",1,3196.309,2425.975,4095.375
"Liberia","AFRO",2,3157.226,2395.975,4040.075
"Liberia","AFRO",3,3052.352,2337.95,3911.1
"Liberia","AFRO",4,3063.303,2307.7,3970.05
"Liberia","AFRO",5,3027.036,2243.95,3929.075
"Liberia","AFRO",6,3173.995,2400.9,4186
"Liberia","AFRO",7,3415.4,2591.95,4481.175
"Liberia","AFRO",8,3275.635,2493.825,4277.275
"Liberia","AFRO",9,3066.141,2330.65,3948.15
"Liberia","AFRO",10,3029.741,2269.95,3938.05
"Liberia","AFRO",11,3077.385,2266.95,3992.3
"Liberia","AFRO",12,3101.593,2374.825,3991.4
"Liberia","AFRO",13,3179.187,2347.975,4150.05
"Liberia","AFRO",14,3237.601,2420,4212.175
"Liberia","AFRO",15,3165.03,2412.525,4151.175
"Liberia","AFRO",16,3089.845,2329.775,4080.1
"Liberia","AFRO",17,3119.389,2308.85,4023.45
"Liberia","AFRO",18,3439.059,2571.6,4559.075
"Liberia","AFRO",19,3360.651,2505.85,4448.125
"Liberia","AFRO",20,3574.993,2665.7,4699.075
"Liberia","AFRO",21,3377.677,2515,4449.575
"Liberia","AFRO",22,3067.357,2275.875,4059.1
"Liberia","AFRO",23,3025.961,2253.95,3930.225
"Liberia","AFRO",24,3098.154,2310.775,4032.325
"Libya","EMRO",1,2574.343,1970,3326.025
"Libya","EMRO",2,2470.671,1918.85,3148.075
"Libya","EMRO",3,2326.966,1773.975,2997.025
"Libya","EMRO",4,2114.532,1606.9,2749.075
"Libya","EMRO",5,2119.967,1617.9,2764.375
"Libya","EMRO",6,2338.936,1756.925,3032.625
"Libya","EMRO",7,2546.469,1934.8,3270.05
"Libya","EMRO",8,2708.814,2056.875,3494.225
"Libya","EMRO",9,2752.348,2113,3581.525
"Libya","EMRO",10,2739.419,2106.975,3530.025
"Libya","EMRO",11,3063.23,2330.85,3868.15
"Libya","EMRO",12,2932.14,2238.9,3779.425
"Libya","EMRO",13,3064.234,2308.95,3932.45
"Libya","EMRO",14,2957.235,2204.975,3841.025
"Libya","EMRO",15,3079.773,2316.55,4024.425
"Libya","EMRO",16,3035.955,2335.7,3841.9
"Libya","EMRO",17,2671.279,2027.9,3406.05
"Libya","EMRO",18,2625.062,1960.925,3442.025
"Libya","EMRO",19,2925.748,2201.925,3867.225
"Libya","EMRO",20,3212.838,2385.95,4143.1
"Libya","EMRO",21,2918.743,2201.975,3730
"Libya","EMRO",22,2979.536,2279.9,3851.05
"Libya","EMRO",23,3018.774,2340.5,3894.025
"Libya","EMRO",24,2972.966,2261.825,3818.4
"Saint Lucia","AMRO",1,125.854,88.975,171.025
"Saint Lucia","AMRO",2,125.584,88,170.025
"Saint Lucia","AMRO",3,123.789,87,165
"Saint Lucia","AMRO",4,105.701,74,143.025
"Saint Lucia","AMRO",5,108.74,77,145
"Saint Lucia","AMRO",6,116.13,82,156.05
"Saint Lucia","AMRO",7,122.209,86,164
"Saint Lucia","AMRO",8,124.659,88,165
"Saint Lucia","AMRO",9,120.151,85,157
"Saint Lucia","AMRO",10,117.839,84,157
"Saint Lucia","AMRO",11,129.183,89,174
"Saint Lucia","AMRO",12,134.743,97,176.025
"Saint Lucia","AMRO",13,155.932,111,209.025
"Saint Lucia","AMRO",14,180.435,128.975,243.025
"Saint Lucia","AMRO",15,184.513,132.975,243
"Saint Lucia","AMRO",16,170.443,122.95,230.025
"Saint Lucia","AMRO",17,148.094,108,196.025
"Saint Lucia","AMRO",18,157.735,116.95,209.05
"Saint Lucia","AMRO",19,145.995,106,194
"Saint Lucia","AMRO",20,165.966,120.975,221
"Saint Lucia","AMRO",21,244.78,180.975,326.025
"Saint Lucia","AMRO",22,214.75,157.975,286.025
"Saint Lucia","AMRO",23,172.697,120.975,228
"Saint Lucia","AMRO",24,159.026,116,211.025
"Sri Lanka","SEARO",1,13254,13254,13254
"Sri Lanka","SEARO",2,11686,11686,11686
"Sri Lanka","SEARO",3,9005,9005,9005
"Sri Lanka","SEARO",4,7158,7158,7158
"Sri Lanka","SEARO",5,12254,12254,12254
"Sri Lanka","SEARO",6,12900,12900,12900
"Sri Lanka","SEARO",7,11782,11782,11782
"Sri Lanka","SEARO",8,11472,11472,11472
"Sri Lanka","SEARO",9,11440,11440,11440
"Sri Lanka","SEARO",10,10251,10251,10251
"Sri Lanka","SEARO",11,9797,9797,9797
"Sri Lanka","SEARO",12,11432,11432,11432
"Sri Lanka","SEARO",13,12442,12442,12442
"Sri Lanka","SEARO",14,11965,11965,11965
"Sri Lanka","SEARO",15,12851,12851,12851
"Sri Lanka","SEARO",16,11870,11870,11870
"Sri Lanka","SEARO",17,9255,9255,9255
"Sri Lanka","SEARO",18,12128,12128,12128
"Sri Lanka","SEARO",19,14797.583,10697.875,20109.225
"Sri Lanka","SEARO",20,18240.474,13311.325,24403.925
"Sri Lanka","SEARO",21,16939.059,12371.025,22855.575
"Sri Lanka","SEARO",22,13489.141,10027.725,17874.95
"Sri Lanka","SEARO",23,13745.495,10066.45,18183.45
"Sri Lanka","SEARO",24,14201.812,10715.675,18816.125
"Lesotho","AFRO",1,3040.284,2318.9,3928.3
"Lesotho","AFRO",2,3050.085,2335.4,3943.1
"Lesotho","AFRO",3,2996.355,2303.975,3877.1
"Lesotho","AFRO",4,2675.236,2061.95,3447.375
"Lesotho","AFRO",5,2793.564,2106.875,3582.325
"Lesotho","AFRO",6,2637.597,1992.975,3364.15
"Lesotho","AFRO",7,2990.751,2271.6,3850.05
"Lesotho","AFRO",8,3161.685,2406.875,4085.2
"Lesotho","AFRO",9,3125.746,2390.75,4011
"Lesotho","AFRO",10,3219.787,2442.925,4180
"Lesotho","AFRO",11,3098.274,2425.85,3897.15
"Lesotho","AFRO",12,3158.946,2437.625,3994.25
"Lesotho","AFRO",13,3576.172,2714.925,4539.025
"Lesotho","AFRO",14,3629.138,2807.325,4573.325
"Lesotho","AFRO",15,3191.959,2456.675,4104.075
"Lesotho","AFRO",16,2889.401,2236.9,3713.25
"Lesotho","AFRO",17,3063.541,2372.675,3955.275
"Lesotho","AFRO",18,3034.824,2307.875,3913.45
"Lesotho","AFRO",19,3408.909,2546.925,4330.125
"Lesotho","AFRO",20,3317.057,2483.825,4269.95
"Lesotho","AFRO",21,4021.504,3007.975,5247
"Lesotho","AFRO",22,3270.565,2527.725,4215.025
"Lesotho","AFRO",23,3076.327,2336.85,4006
"Lesotho","AFRO",24,3068.52,2373.95,3943.125
"Lithuania","EURO",1,3864,3864,3864
"Lithuania","EURO",2,3541,3541,3541
"Lithuania","EURO",3,3876,3876,3876
"Lithuania","EURO",4,3729,3729,3729
"Lithuania","EURO",5,3584,3584,3584
"Lithuania","EURO",6,3674,3674,3674
"Lithuania","EURO",7,3587,3587,3587
"Lithuania","EURO",8,3603,3603,3603
"Lithuania","EURO",9,3479,3479,3479
"Lithuania","EURO",10,4031,4031,4031
"Lithuania","EURO",11,4865,4865,4865
"Lithuania","EURO",12,6466,6466,6466
"Lithuania","EURO",13,5667,5667,5667
"Lithuania","EURO",14,4063,4063,4063
"Lithuania","EURO",15,4157,4157,4157
"Lithuania","EURO",16,4047,4047,4047
"Lithuania","EURO",17,4164,4164,4164
"Lithuania","EURO",18,3918,3918,3918
"Lithuania","EURO",19,3726,3726,3726
"Lithuania","EURO",20,3723,3723,3723
"Lithuania","EURO",21,4223,4223,4223
"Lithuania","EURO",22,5092,5092,5092
"Lithuania","EURO",23,4693,4693,4693
"Lithuania","EURO",24,4760,4760,4760
"Luxembourg","EURO",1,365,365,365
"Luxembourg","EURO",2,326,326,326
"Luxembourg","EURO",3,421,421,421
"Luxembourg","EURO",4,395,395,395
"Luxembourg","EURO",5,343,343,343
"Luxembourg","EURO",6,305,305,305
"Luxembourg","EURO",7,335,335,335
"Luxembourg","EURO",8,364,364,364
"Luxembourg","EURO",9,345,345,345
"Luxembourg","EURO",10,389,389,389
"Luxembourg","EURO",11,522,522,522
"Luxembourg","EURO",12,496,496,496
"Luxembourg","EURO",13,373,373,373
"Luxembourg","EURO",14,393,393,393
"Luxembourg","EURO",15,441,441,441
"Luxembourg","EURO",16,341,341,341
"Luxembourg","EURO",17,355,355,355
"Luxembourg","EURO",18,316,316,316
"Luxembourg","EURO",19,333,333,333
"Luxembourg","EURO",20,324,324,324
"Luxembourg","EURO",21,345,345,345
"Luxembourg","EURO",22,394,394,394
"Luxembourg","EURO",23,423,423,423
"Luxembourg","EURO",24,437,437,437
"Latvia","EURO",1,2703,2703,2703
"Latvia","EURO",2,2398,2398,2398
"Latvia","EURO",3,2564,2564,2564
"Latvia","EURO",4,2516,2516,2516
"Latvia","EURO",5,2485,2485,2485
"Latvia","EURO",6,2426,2426,2426
"Latvia","EURO",7,2381,2381,2381
"Latvia","EURO",8,2410,2410,2410
"Latvia","EURO",9,2326,2326,2326
"Latvia","EURO",10,2621,2621,2621
"Latvia","EURO",11,2737,2737,2737
"Latvia","EURO",12,3524,3524,3524
"Latvia","EURO",13,3831,3831,3831
"Latvia","EURO",14,2990,2990,2990
"Latvia","EURO",15,2876,2876,2876
"Latvia","EURO",16,2727,2727,2727
"Latvia","EURO",17,2873,2873,2873
"Latvia","EURO",18,2822,2822,2822
"Latvia","EURO",19,2724,2724,2724
"Latvia","EURO",20,2496,2496,2496
"Latvia","EURO",21,2745,2745,2745
"Latvia","EURO",22,3861,3861,3861
"Latvia","EURO",23,3782,3782,3782
"Latvia","EURO",24,3224,3224,3224
"Morocco","EMRO",1,22855.655,17615.875,29764.625
"Morocco","EMRO",2,21960.475,16962.825,28052.525
"Morocco","EMRO",3,19245.704,14740.25,24671.4
"Morocco","EMRO",4,19395.522,14921.025,24845.2
"Morocco","EMRO",5,18751.218,14467.475,23986
"Morocco","EMRO",6,19187.543,14503,24840.25
"Morocco","EMRO",7,20545.535,15804.05,26752.125
"Morocco","EMRO",8,22622.058,17323.675,28821.55
"Morocco","EMRO",9,23067.332,17994.6,29521.75
"Morocco","EMRO",10,24989.529,19069.85,31929.75
"Morocco","EMRO",11,27851.115,21701.975,36098.425
"Morocco","EMRO",12,27336.889,21057.65,35125.85
"Morocco","EMRO",13,25313.302,19145.25,32800.8
"Morocco","EMRO",14,22327.027,17286.325,28147.35
"Morocco","EMRO",15,21783.502,16600.95,28518.225
"Morocco","EMRO",16,22012.253,16924.7,28615.325
"Morocco","EMRO",17,21482.894,16665.675,27413.525
"Morocco","EMRO",18,21702.014,16576.15,27949.55
"Morocco","EMRO",19,22685.408,17637.525,29047.95
"Morocco","EMRO",20,27507.266,21020.575,34853.35
"Morocco","EMRO",21,25055.543,19371.525,31972.575
"Morocco","EMRO",22,22863.325,17703.15,28801.75
"Morocco","EMRO",23,22448.653,17011.725,28135.15
"Morocco","EMRO",24,22848.426,17257.2,29219.2
"Monaco","EURO",1,46,46,46
"Monaco","EURO",2,35,35,35
"Monaco","EURO",3,66,66,66
"Monaco","EURO",4,50,50,50
"Monaco","EURO",5,35,35,35
"Monaco","EURO",6,41,41,41
"Monaco","EURO",7,31,31,31
"Monaco","EURO",8,44,44,44
"Monaco","EURO",9,50,50,50
"Monaco","EURO",10,55,55,55
"Monaco","EURO",11,36,36,36
"Monaco","EURO",12,52,52,52
"Monaco","EURO",13,80,80,80
"Monaco","EURO",14,60,60,60
"Monaco","EURO",15,62,62,62
"Monaco","EURO",16,28,28,28
"Monaco","EURO",17,59,59,59
"Monaco","EURO",18,28,28,28
"Monaco","EURO",19,42,42,42
"Monaco","EURO",20,43,43,43
"Monaco","EURO",21,31,31,31
"Monaco","EURO",22,54,54,54
"Monaco","EURO",23,39,39,39
"Monaco","EURO",24,67,67,67
"Republic of Moldova","EURO",1,3879,3879,3879
"Republic of Moldova","EURO",2,3461,3461,3461
"Republic of Moldova","EURO",3,3020,3020,3020
"Republic of Moldova","EURO",4,2539,2539,2539
"Republic of Moldova","EURO",5,4324,4324,4324
"Republic of Moldova","EURO",6,3725,3725,3725
"Republic of Moldova","EURO",7,3746,3746,3746
"Republic of Moldova","EURO",8,3020,3020,3020
"Republic of Moldova","EURO",9,3867,3867,3867
"Republic of Moldova","EURO",10,4273,4273,4273
"Republic of Moldova","EURO",11,4171,4171,4171
"Republic of Moldova","EURO",12,5137,5137,5137
"Republic of Moldova","EURO",13,4607,4607,4607
"Republic of Moldova","EURO",14,4121,4121,4121
"Republic of Moldova","EURO",15,5479,5479,5479
"Republic of Moldova","EURO",16,4848,4848,4848
"Republic of Moldova","EURO",17,3770,3770,3770
"Republic of Moldova","EURO",18,3373,3373,3373
"Republic of Moldova","EURO",19,3291,3291,3291
"Republic of Moldova","EURO",20,2789,2789,2789
"Republic of Moldova","EURO",21,3991,3991,3991
"Republic of Moldova","EURO",22,5316,5316,5316
"Republic of Moldova","EURO",23,5404,5404,5404
"Republic of Moldova","EURO",24,5416,5416,5416
"Madagascar","AFRO",1,15807.765,12238.675,20021.35
"Madagascar","AFRO",2,15785.087,11933.95,20650.125
"Madagascar","AFRO",3,15559.147,11904,20180.425
"Madagascar","AFRO",4,13675.357,10632.75,17337.625
"Madagascar","AFRO",5,14496.317,11239.525,18589.05
"Madagascar","AFRO",6,15179.318,11814.65,19293.8
"Madagascar","AFRO",7,17449.761,13381.775,22411.35
"Madagascar","AFRO",8,16779.124,12778.225,21403.075
"Madagascar","AFRO",9,16305.171,12306.325,21257.225
"Madagascar","AFRO",10,15754.219,12191.55,19846.175
"Madagascar","AFRO",11,15704.479,11775.75,20235.4
"Madagascar","AFRO",12,15611.233,12047.825,19966.15
"Madagascar","AFRO",13,16390.722,12547.975,20885.8
"Madagascar","AFRO",14,16397.11,12545.85,20806
"Madagascar","AFRO",15,17835.644,13725.85,22453.75
"Madagascar","AFRO",16,19340.892,14845.025,25309.5
"Madagascar","AFRO",17,18115.72,13875.325,23138.2
"Madagascar","AFRO",18,16380.479,12734.375,20530.075
"Madagascar","AFRO",19,16179.076,12322.8,20518.875
"Madagascar","AFRO",20,15817.468,12023,20449.45
"Madagascar","AFRO",21,15819.622,12254.475,20144.175
"Madagascar","AFRO",22,15409.919,11770.55,19729.05
"Madagascar","AFRO",23,15592.949,11915.2,20285.225
"Madagascar","AFRO",24,16463.048,12436.675,21215.325
"Maldives","SEARO",1,120,120,120
"Maldives","SEARO",2,102,102,102
"Maldives","SEARO",3,114,114,114
"Maldives","SEARO",4,99,99,99
"Maldives","SEARO",5,118,118,118
"Maldives","SEARO",6,97,97,97
"Maldives","SEARO",7,112,112,112
"Maldives","SEARO",8,132,132,132
"Maldives","SEARO",9,121,121,121
"Maldives","SEARO",10,115,115,115
"Maldives","SEARO",11,122,122,122
"Maldives","SEARO",12,106,106,106
"Maldives","SEARO",13,87,87,87
"Maldives","SEARO",14,103,103,103
"Maldives","SEARO",15,103,103,103
"Maldives","SEARO",16,129,129,129
"Maldives","SEARO",17,203,203,203
"Maldives","SEARO",18,185,185,185
"Maldives","SEARO",19,135.064,92.975,187.025
"Maldives","SEARO",20,126.864,84.975,176
"Maldives","SEARO",21,125.751,84.975,172.025
"Maldives","SEARO",22,133.303,93,186
"Maldives","SEARO",23,132.78,92,186
"Maldives","SEARO",24,144.105,99,198.025
"Mexico","AMRO",1,71415,71415,71415
"Mexico","AMRO",2,61353,61353,61353
"Mexico","AMRO",3,60727,60727,60727
"Mexico","AMRO",4,67475,67475,67475
"Mexico","AMRO",5,98443,98443,98443
"Mexico","AMRO",6,106775,106775,106775
"Mexico","AMRO",7,115173,115173,115173
"Mexico","AMRO",8,98711,98711,98711
"Mexico","AMRO",9,82505,82505,82505
"Mexico","AMRO",10,85805,85805,85805
"Mexico","AMRO",11,94960,94960,94960
"Mexico","AMRO",12,122016,122016,122016
"Mexico","AMRO",13,175863,175863,175863
"Mexico","AMRO",14,107143,107143,107143
"Mexico","AMRO",15,84148,84148,84148
"Mexico","AMRO",16,71783,71783,71783
"Mexico","AMRO",17,65865,65865,65865
"Mexico","AMRO",18,62435,62435,62435
"Mexico","AMRO",19,79297,79297,79297
"Mexico","AMRO",20,116566,116566,116566
"Mexico","AMRO",21,100737,100737,100737
"Mexico","AMRO",22,78430,78430,78430
"Mexico","AMRO",23,67867,67867,67867
"Mexico","AMRO",24,68664,68664,68664
"Marshall Islands","WPRO",1,33.146,20,49
"Marshall Islands","WPRO",2,32.694,20,48
"Marshall Islands","WPRO",3,32.517,20,48.025
"Marshall Islands","WPRO",4,28.455,16.975,42
"Marshall Islands","WPRO",5,30.064,18,44
"Marshall Islands","WPRO",6,31.446,19,46.025
"Marshall Islands","WPRO",7,32.403,19,48
"Marshall Islands","WPRO",8,31.983,19,47
"Marshall Islands","WPRO",9,31.11,18,46
"Marshall Islands","WPRO",10,30.692,18,45
"Marshall Islands","WPRO",11,30.85,19,45
"Marshall Islands","WPRO",12,31.064,18,45
"Marshall Islands","WPRO",13,31.486,19,46
"Marshall Islands","WPRO",14,32.328,19,47
"Marshall Islands","WPRO",15,31.741,19,45
"Marshall Islands","WPRO",16,32.882,20,49
"Marshall Islands","WPRO",17,32.936,20,48
"Marshall Islands","WPRO",18,32.664,19,48.025
"Marshall Islands","WPRO",19,33.122,20,49
"Marshall Islands","WPRO",20,33.251,20,48
"Marshall Islands","WPRO",21,31.773,20,47
"Marshall Islands","WPRO",22,31.41,19,47
"Marshall Islands","WPRO",23,31.085,19,48
"Marshall Islands","WPRO",24,31.988,19,46
"North Macedonia","EURO",1,2176,2176,2176
"North Macedonia","EURO",2,2027,2027,2027
"North Macedonia","EURO",3,2053,2053,2053
"North Macedonia","EURO",4,2150,2150,2150
"North Macedonia","EURO",5,2032,2032,2032
"North Macedonia","EURO",6,2376,2376,2376
"North Macedonia","EURO",7,2334,2334,2334
"North Macedonia","EURO",8,2264,2264,2264
"North Macedonia","EURO",9,2165,2165,2165
"North Macedonia","EURO",10,2836,2836,2836
"North Macedonia","EURO",11,4718,4718,4718
"North Macedonia","EURO",12,4031,4031,4031
"North Macedonia","EURO",13,2636,2636,2636
"North Macedonia","EURO",14,2616,2616,2616
"North Macedonia","EURO",15,3242,3242,3242
"North Macedonia","EURO",16,3867,3867,3867
"North Macedonia","EURO",17,3009,3009,3009
"North Macedonia","EURO",18,2318,2318,2318
"North Macedonia","EURO",19,2313,2313,2313
"North Macedonia","EURO",20,2703,2703,2703
"North Macedonia","EURO",21,3825,3825,3825
"North Macedonia","EURO",22,2714,2714,2714
"North Macedonia","EURO",23,2947,2947,2947
"North Macedonia","EURO",24,3152,3152,3152
"Mali","AFRO",1,14518.7,11144.925,18653.675
"Mali","AFRO",2,14135.458,10767.55,17903.875
"Mali","AFRO",3,13601.783,10442.95,17467.225
"Mali","AFRO",4,12816.336,9842.075,16308.725
"Mali","AFRO",5,13562.592,10302.7,17310.6
"Mali","AFRO",6,14530.933,11090,18503.2
"Mali","AFRO",7,14596.988,11124.125,18878
"Mali","AFRO",8,13956.984,10783.075,17816.55
"Mali","AFRO",9,13417.884,10301.425,17156.275
"Mali","AFRO",10,12971.525,9871.525,16806.175
"Mali","AFRO",11,13697.784,10507.975,17634.025
"Mali","AFRO",12,14903.463,11490.5,18964.7
"Mali","AFRO",13,14646.906,11279.3,18803.525
"Mali","AFRO",14,14440.908,11103.975,18324.45
"Mali","AFRO",15,14382.488,11041.325,18120.45
"Mali","AFRO",16,14584.222,11221.225,18533.475
"Mali","AFRO",17,14019.902,10785.225,17971.375
"Mali","AFRO",18,13971.94,10746.775,18205.2
"Mali","AFRO",19,14042.02,10847.875,18122.075
"Mali","AFRO",20,13855.319,10735.8,17692.375
"Mali","AFRO",21,13364.779,10155.9,16788.475
"Mali","AFRO",22,13214.592,10141.55,16973.075
"Mali","AFRO",23,13869.486,10569.925,17527.175
"Mali","AFRO",24,14309.978,10947.4,18526.525
"Malta","EURO",1,420,420,420
"Malta","EURO",2,324,324,324
"Malta","EURO",3,388,388,388
"Malta","EURO",4,332,332,332
"Malta","EURO",5,301,301,301
"Malta","EURO",6,258,258,258
"Malta","EURO",7,291,291,291
"Malta","EURO",8,314,314,314
"Malta","EURO",9,316,316,316
"Malta","EURO",10,335,335,335
"Malta","EURO",11,404,404,404
"Malta","EURO",12,480,480,480
"Malta","EURO",13,439,439,439
"Malta","EURO",14,412,412,412
"Malta","EURO",15,436,436,436
"Malta","EURO",16,292,292,292
"Malta","EURO",17,333,333,333
"Malta","EURO",18,280,280,280
"Malta","EURO",19,316,316,316
"Malta","EURO",20,353,353,353
"Malta","EURO",21,304,304,304
"Malta","EURO",22,308,308,308
"Malta","EURO",23,328,328,328
"Malta","EURO",24,409,409,409
"Myanmar","SEARO",1,33202.731,25225.125,43671.875
"Myanmar","SEARO",2,32450.906,24820.925,41480.075
"Myanmar","SEARO",3,30619.006,23380.775,39468.1
"Myanmar","SEARO",4,28248.768,21201.675,36280.05
"Myanmar","SEARO",5,28031.54,21485.7,36022.05
"Myanmar","SEARO",6,28963.218,21862.8,37443.5
"Myanmar","SEARO",7,29429.85,22691.375,37979.075
"Myanmar","SEARO",8,29693.003,22666.85,38156.55
"Myanmar","SEARO",9,32002.61,24376.75,40589.9
"Myanmar","SEARO",10,33693.818,25741.35,43451.775
"Myanmar","SEARO",11,33576.577,25632.375,43292.7
"Myanmar","SEARO",12,35097.125,26704.975,45059.4
"Myanmar","SEARO",13,33043.319,24628.55,42414.3
"Myanmar","SEARO",14,31268.73,23605.9,40051.475
"Myanmar","SEARO",15,29851.687,22710.625,38369.1
"Myanmar","SEARO",16,29701.393,22112.975,37889.625
"Myanmar","SEARO",17,30250.666,22875.225,38536.575
"Myanmar","SEARO",18,32110.447,24286.675,41215.45
"Myanmar","SEARO",19,46061.424,34864.775,59067.125
"Myanmar","SEARO",20,44900.271,34351.775,58205.475
"Myanmar","SEARO",21,36942.665,28079.4,47798.1
"Myanmar","SEARO",22,33607.148,25835.8,43757.8
"Myanmar","SEARO",23,32858.299,24541.225,42267.1
"Myanmar","SEARO",24,32717.112,24228.075,41940.125
"Montenegro","EURO",1,625,625,625
"Montenegro","EURO",2,620,620,620
"Montenegro","EURO",3,642,642,642
"Montenegro","EURO",4,536,536,536
"Montenegro","EURO",5,538,538,538
"Montenegro","EURO",6,543,543,543
"Montenegro","EURO",7,726,726,726
"Montenegro","EURO",8,645,645,645
"Montenegro","EURO",9,664,664,664
"Montenegro","EURO",10,806,806,806
"Montenegro","EURO",11,835,835,835
"Montenegro","EURO",12,931,931,931
"Montenegro","EURO",13,931,931,931
"Montenegro","EURO",14,931,931,931
"Montenegro","EURO",15,1043,1043,1043
"Montenegro","EURO",16,921,921,921
"Montenegro","EURO",17,723,723,723
"Montenegro","EURO",18,590,590,590
"Montenegro","EURO",19,648,648,648
"Montenegro","EURO",20,812,812,812
"Montenegro","EURO",21,861,861,861
"Montenegro","EURO",22,859,859,859
"Montenegro","EURO",23,988.688,715.925,1347.025
"Montenegro","EURO",24,902.337,645.975,1224.1
"Mongolia","WPRO",1,1856,1856,1856
"Mongolia","WPRO",2,1764,1764,1764
"Mongolia","WPRO",3,1756,1756,1756
"Mongolia","WPRO",4,1780,1780,1780
"Mongolia","WPRO",5,1750,1750,1750
"Mongolia","WPRO",6,1775,1775,1775
"Mongolia","WPRO",7,1905,1905,1905
"Mongolia","WPRO",8,1809,1809,1809
"Mongolia","WPRO",9,1909,1909,1909
"Mongolia","WPRO",10,1939,1939,1939
"Mongolia","WPRO",11,1737,1737,1737
"Mongolia","WPRO",12,1657,1657,1657
"Mongolia","WPRO",13,1564,1564,1564
"Mongolia","WPRO",14,1681,1681,1681
"Mongolia","WPRO",15,1877,1877,1877
"Mongolia","WPRO",16,2017,2017,2017
"Mongolia","WPRO",17,1907,1907,1907
"Mongolia","WPRO",18,2331,2331,2331
"Mongolia","WPRO",19,2472,2472,2472
"Mongolia","WPRO",20,2280,2280,2280
"Mongolia","WPRO",21,2753,2753,2753
"Mongolia","WPRO",22,3128,3128,3128
"Mongolia","WPRO",23,2650,2650,2650
"Mongolia","WPRO",24,2423,2423,2423
"Mozambique","AFRO",1,25205.856,19246.925,33007.625
"Mozambique","AFRO",2,24781.437,19424.75,32072.3
"Mozambique","AFRO",3,24694.512,18897.875,31783.85
"Mozambique","AFRO",4,22643.202,17284.25,28811.3
"Mozambique","AFRO",5,23440.32,17757.475,30200.075
"Mozambique","AFRO",6,23268.917,17801.8,29248.625
"Mozambique","AFRO",7,23753.642,18001.475,30443.475
"Mozambique","AFRO",8,24685.001,18624.525,31958.55
"Mozambique","AFRO",9,25113.568,18998.45,32544.625
"Mozambique","AFRO",10,24254.066,18780.925,30793.35
"Mozambique","AFRO",11,24245.199,18818.975,30845.65
"Mozambique","AFRO",12,24945.982,19223.95,32028.875
"Mozambique","AFRO",13,28759.498,21941.175,37542.25
"Mozambique","AFRO",14,29616.757,22719.975,38118.225
"Mozambique","AFRO",15,27652.619,21021.95,35623.475
"Mozambique","AFRO",16,25750.403,19964.2,32892.525
"Mozambique","AFRO",17,25106.989,19196.7,32552.35
"Mozambique","AFRO",18,25918.668,19746.425,33635.475
"Mozambique","AFRO",19,30770.443,23692.325,39398.5
"Mozambique","AFRO",20,29585.658,22561.375,37688.8
"Mozambique","AFRO",21,26102.43,20125.825,33365.8
"Mozambique","AFRO",22,24374.873,19199.65,31068.425
"Mozambique","AFRO",23,24206.154,18455.85,31032.85
"Mozambique","AFRO",24,26041.376,19861.6,33172.95
"Mauritania","AFRO",1,2479.433,1905.875,3251.375
"Mauritania","AFRO",2,2390.407,1807.85,3080.075
"Mauritania","AFRO",3,2238.321,1721.975,2893.05
"Mauritania","AFRO",4,2151.423,1635,2807.2
"Mauritania","AFRO",5,2333.122,1782.975,2998.075
"Mauritania","AFRO",6,2826.065,2135.925,3608.05
"Mauritania","AFRO",7,2749.676,2108.925,3565.575
"Mauritania","AFRO",8,2438.968,1871.825,3114.4
"Mauritania","AFRO",9,2328.143,1791.725,3025.175
"Mauritania","AFRO",10,2245.011,1722.85,2878.375
"Mauritania","AFRO",11,2412.623,1806.9,3095.65
"Mauritania","AFRO",12,2846.034,2197.975,3700.125
"Mauritania","AFRO",13,2744.923,2127.95,3539.025
"Mauritania","AFRO",14,2470.052,1858,3166.25
"Mauritania","AFRO",15,2468.4,1869.975,3157.65
"Mauritania","AFRO",16,2439.47,1854.95,3162.025
"Mauritania","AFRO",17,2420.9,1838.925,3117.1
"Mauritania","AFRO",18,2508.624,1920.9,3141.025
"Mauritania","AFRO",19,2653.889,2034.975,3404.2
"Mauritania","AFRO",20,2888.679,2203.925,3693.35
"Mauritania","AFRO",21,2535.559,1930.65,3243.025
"Mauritania","AFRO",22,2388.546,1842.325,3029.05
"Mauritania","AFRO",23,2518.251,1921.95,3186.05
"Mauritania","AFRO",24,2576.964,1938,3342
"Mauritius","AFRO",1,983,983,983
"Mauritius","AFRO",2,861,861,861
"Mauritius","AFRO",3,947,947,947
"Mauritius","AFRO",4,866,866,866
"Mauritius","AFRO",5,910,910,910
"Mauritius","AFRO",6,927,927,927
"Mauritius","AFRO",7,1025,1025,1025
"Mauritius","AFRO",8,1021,1021,1021
"Mauritius","AFRO",9,923,923,923
